index,period,heading,context,question,extractive answer,abstractive answer
4010,Giai đoạn 938 - 1858,Quá trình thục hiện âm mưu xâm lược của thục dân Pháp,"Đình Lý, quân triều đình đã lập các đồn ở các sở như Chân Sảng, Câu Đê, Nam Ồ, Cẩm Lệ, Hóa Khê, Kiều Xưởng. Hai địa điểm quan yếu được chốt chặt là Cẩm Sa và cửa biển Đại Chiêm. Ngoài ra, những khu vực khác có quân lính sở tại đóng giữ, người dân cũng được huy động vào những việc như xây đồn lũy, tiếp tế binh lương.
 
 Triều đình sau khi thưởng phạt một loạt quan chức, chỉ huy, có công hay có tội trong trận chiến ở Sơn Trà để giữ nghiêm quân lệnh và cổ vũ tinh thần binh sĩ, vua Tự Đức quyết định điều thêm binh lực để phòng thủ ở khu vực Đà Nẵng. Lê Đình Lý đã có trong tay 500 quân nay được điều thêm 600 quân đến Vũ Lâm và Hải Vân. Ngoài ra, triều đình còn tăng cường thêm 900 quân từ Bình Định đến Quảng Nam. Riêng đồn Hải Vân có 350 quân đóng giữ. Tổng số quân lực triều đình đón.",Triều đình tăng cường thêm bao nhiêu quân từ Bình Định đến Quảng Nam?,Tăng cường thêm 900 quân từ Bình Định đến Quảng Nam.,Triều đình tăng cường thêm 900 quân từ Bình Định đến Quảng Nam.
4011,Giai đoạn 938 - 1858,Quá trình thục hiện âm mưu xâm lược của thục dân Pháp,"Đình Lý, quân triều đình đã lập các đồn ở các sở như Chân Sảng, Câu Đê, Nam Ồ, Cẩm Lệ, Hóa Khê, Kiều Xưởng. Hai địa điểm quan yếu được chốt chặt là Cẩm Sa và cửa biển Đại Chiêm. Ngoài ra, những khu vực khác có quân lính sở tại đóng giữ, người dân cũng được huy động vào những việc như xây đồn lũy, tiếp tế binh lương.
 
 Triều đình sau khi thưởng phạt một loạt quan chức, chỉ huy, có công hay có tội trong trận chiến ở Sơn Trà để giữ nghiêm quân lệnh và cổ vũ tinh thần binh sĩ, vua Tự Đức quyết định điều thêm binh lực để phòng thủ ở khu vực Đà Nẵng. Lê Đình Lý đã có trong tay 500 quân nay được điều thêm 600 quân đến Vũ Lâm và Hải Vân. Ngoài ra, triều đình còn tăng cường thêm 900 quân từ Bình Định đến Quảng Nam. Riêng đồn Hải Vân có 350 quân đóng giữ. Tổng số quân lực triều đình đón.",Riêng đồn Hải Vân có bao nhiêu quân đóng giữ?,Đồn Hải Vân có 350 quân đóng giữ3.,Riêng đồn Hải Vân có 350 quân đóng giữ.
4012,Giai đoạn 938 - 1858,Quá trình thục hiện âm mưu xâm lược của thục dân Pháp,"Ở Quảng Nam lên đến 3.500 quân, triều đình còn phái thêm thuyền đến phòng vệ cửa Tư Hiền và cửa dây sắt và dây xích chắn ngang cửa biển Thuận An và Tư Hiền cũng được đem áp dụng4. Ngoài việc tăng cường phòng thủ, người dân còn tự tổ chức các đội hương dũng tình nguyện đánh giặc, thực hiện vườn không nhà trống để đối phó với quân địch.
 Quân Pháp sau thắng lợi ban đầu, không tiếp tục mở rộng phạm vi chiếm đóng mà có động thái thăm dò phản ứng của nhân dân và quân đội. Chúng mở những cuộc hành quân thăm dò, đánh phá vào các khu vực như Mỹ Thị, Cẩm Lệ, Nại Hiên, Hóa Khuê, v.v... trên địa bàn Đà Nẵng. Quân dân ta bằng những vũ khí thô sơ đã chống trả quyết liệt, tiêu diệt và làm thương vong một lực lượng đáng kể. Thời tiết khắc nghiệt cùng những khó khăn về lương thực, thực phẩm đ.",Lực lượng quân sự ở Quảng Nam lúc bấy giờ là bao nhiêu?,Lên đến 3.500 quân.,Lực lượng quân sự ở Quảng Nam là 3.500 quân.
4013,Giai đoạn 938 - 1858,Quá trình thục hiện âm mưu xâm lược của thục dân Pháp,"Ở Quảng Nam lên đến 3.500 quân, triều
 đình còn phái thêm thuyền đến phòng vệ cửa Tư Hiền và cửa
 dây sắt và dây xích chắn ngang cửa biển Thuận An và Tư Hiền
 cũng được đem áp dụng. Ngoài việc tăng cường phòng thủ, người
 dân còn tự tổ chức các đội hương dũng tình nguyện đánh giặc, thực
 hiện vườn không nhà trống để đối phó với quân địch.
 Quân Pháp sau thắng lợi ban đầu, không tiếp tục mở rộng
 phạm vi chiếm đóng mà có động thái thăm dò phản ứng của nhân dân và
 quân đội. Chúng mở những cuộc hành quân thăm dò, đánh phá vào
 các khu vực như Mỹ Thị, Cẩm Lệ, Nại Hiên, Hóa Khuê, v.v... trên
 địa bàn Đà Nẵng. Quân dân ta bằng những vũ khí thô sơ đã chống
 trả quyết liệt, tiêu diệt và làm thương vong một lực lượng đáng kể.
 Thời tiết khắc nghiệt cùng những khó khăn về lương thực, thực
 phẩm.",Triều đình đã sử dụng biện pháp phòng vệ nào tại cửa biển Thuận An và Tư Hiền?,Dây sắt và dây xích chắn ngang cửa biển Thuận An và Tư Hiền.,Triều đình dùng dây sắt và dây xích để chắn ngang cửa biển Thuận An và Tư Hiền.
4014,Giai đoạn 938 - 1858,Quá trình thục hiện âm mưu xâm lược của thục dân Pháp,"Ở Quảng Nam lên đến 3.500 quân, triều đình còn phái thêm thuyền đến phòng vệ cửa Tư Hiền và cửa dây sắt và dây xích chắn ngang cửa biển Thuận An và Tư Hiền cũng được đem áp dụng. Ngoài việc tăng cường phòng thủ, người dân còn tự tổ chức các đội hương dũng tình nguyện đánh giặc, thực hiện vườn không nhà trống để đối phó với quân địch.
 
 Quân Pháp sau thắng lợi ban đầu, không tiếp tục mở rộng phạm vi chiếm đóng mà có động thái thăm dò phản ứng của nhân dân và quân đội. Chúng mở những cuộc hành quân thăm dò, đánh phá vào các khu vực như Mỹ Thị, Cẩm Lệ, Nại Hiên, Hóa Khuê, v.v... trên địa bàn Đà Nẵng. Quân dân ta bằng những vũ khí thô sơ đã chống trả quyết liệt, tiêu diệt và làm thương vong một lực lượng đáng kể.
 
 Thời tiết khắc nghiệt cùng những khó khăn về lương thực, thực phẩm đ.",Người dân đã tự tổ chức những hoạt động gì để đối phó với quân địch?,"Tự tổ chức các đội hương dũng tình nguyện đánh giặc, thực hiện vườn không nhà trống.",Người dân tổ chức đội hương dũng tình nguyện và thực hiện chiến thuật vườn không nhà trống.
4015,Giai đoạn 938 - 1858,Quá trình thục hiện âm mưu xâm lược của thục dân Pháp,"G ở Quảng Nam lên đến 3.500 quân, triều đình còn phái thêm thuyền đến phòng vệ cửa Tư Hiền và cửa dây sắt và dây xích chắn ngang cửa biển Thuận An và Tư Hiền cũng được đem áp dụng4. Ngoài việc tăng cường phòng thủ, người dân còn tự tổ chức các đội hương dũng tình nguyện đánh giặc, thực hiện vườn không nhà trống để đối phó với quân địch.
 
 Quân Pháp sau thắng lợi ban đầu, không tiếp tục mở rộng phạm vi chiếm đóng mà có động thái thăm dò phản ứng của nhân dân và quân đội. Chúng mở những cuộc hành quân thăm dò, đánh phá vào các khu vực như Mỹ Thị, Cẩm Lệ, Nại Hiên, Hóa Khuê, v.v... trên địa bàn Đà Nẵng. Quân dân ta bằng những vũ khí thô sơ đã chống trả quyết liệt, tiêu diệt và làm thương vong một lực lượng đáng kể. Thời tiết khắc nghiệt cùng những khó khăn về lương thực, thực phẩm đ.","Sau thắng lợi ban đầu, quân Pháp đã có động thái gì?",Không tiếp tục mở rộng phạm vi chiếm đóng mà có động thái thăm dò phản ứng.,Quân Pháp không mở rộng chiếm đóng mà chuyển sang thăm dò phản ứng của nhân dân và quân đội.
4016,Giai đoạn 938 - 1858,Quá trình thục hiện âm mưu xâm lược của thục dân Pháp,"Ở Quảng Nam lên đến 3.500 quân, triều đình còn phái thêm thuyền đến phòng vệ cửa Tư Hiền và cửa dây sắt và dây xích chắn ngang cửa biển Thuận An và Tư Hiền cũng được đem áp dụng. Ngoài việc tăng cường phòng thủ, người dân còn tự tổ chức các đội hương dũng tình nguyện đánh giặc, thực hiện vườn không nhà trống để đối phó với quân địch.
 Quân Pháp sau thắng lợi ban đầu, không tiếp tục mở rộng phạm vi chiếm đóng mà có động thái thăm dò phản ứng của nhân dân và quân đội. Chúng mở những cuộc hành quân thăm dò, đánh phá vào các khu vực như Mỹ Thị, cẩm Lệ, Nại Hiên, Hóa Khuê, v.v... trên địa bàn Đà Nẵng. Quân dân ta bằng những vũ khí thô sơ đã chống trả quyết liệt, tiêu diệt và làm thương vong một lực lượng đáng kể. Thời tiết khắc nghiệt cùng những khó khăn về lương thực, thực phẩm đ.","Quân Pháp đã tiến hành thăm dò, đánh phá vào những khu vực nào trên địa bàn Đà Nẵng?","Mỹ Thị, Cẩm Lệ, Nại Hiên, Hóa Khuê.","Chúng đánh phá vào các khu vực như Mỹ Thị, Cẩm Lệ, Nại Hiên, Hóa Khuê tại Đà Nẵng."
4017,Giai đoạn 938 - 1858,Quá trình thục hiện âm mưu xâm lược của thục dân Pháp,"Ã khiến bệnh dịch phát sinh, quân lính bị thương vong, hao tổn... Theo tài liệu của Pháp thì quân của Genouilly chỉ tiến vào đánh thăm dò ở vùng cửa sông Hàn 2 lần (vào 6/10 và 21/10 - 1858) nhưng theo ghi chép của sử nhà Nguyễn trong 5 tháng từ tháng 9/1858 đến tháng 2/1859 tại Đà Năng quân và dân ta đã đánh 11 trận lớn, nhỏ với quân Pháp và Tây Ban Nha để bảo vệ từng tấc đất vùng cửa biển này.
 
 Phương án phòng thủ của triều đình Tự Đức, phản ứng của dân chúng và giáo dân cùng những khó khăn mà đoàn quân viễn chinh phải đối mặt đã được học giả Tsubôi giải thích cho nguyên nhân phải rút ra khỏi cửa biển Đà Năng của viên tướng Genouilly: ""Ngày 1 tháng 9 Rigault de Genouilly hạ lệnh cho quân đội Tây và Pháp đánh phá đồn lũy Đà Năng. Ông lấy được thành trì rất dễ dàng, sau khi quét"".","Theo sử nhà Nguyễn, trong khoảng thời gian từ tháng 9/1858 đến tháng 2/1859 tại Đà Nẵng, quân dân ta đã đánh bao nhiêu trận với quân Pháp và Tây Ban Nha?","Đã đánh 11 trận lớn, nhỏ với quân Pháp và Tây Ban Nha.","Theo sử nhà Nguyễn, quân dân ta đã đánh 11 trận lớn nhỏ với quân Pháp và Tây Ban Nha tại Đà Nẵng trong 5 tháng."
4018,Giai đoạn 938 - 1858,Quá trình thục hiện âm mưu xâm lược của thục dân Pháp,"Ã khiến bệnh dịch phát sinh, quân lính bị thương vong, hao tổn... Theo tài liệu của Pháp thì quân của Genouilly chỉ tiến vào đánh thăm dò ở vùng cửa sông Hàn 2 lần (vào 6/10 và 21/10 - 1858) nhưng theo ghi chép của sử nhà Nguyễn trong 5 tháng từ tháng 9/1858 đến tháng 2/1859 tại Đà Nẵng quân và dân ta đã đánh 11 trận lớn, nhỏ với quân Pháp và Tây Ban Nha để bảo vệ từng tấc đất vùng cửa biển này.
 
 Phương án phòng thủ của triều đình Tự Đức, phản ứng của dân chúng và giáo dân cùng những khó khăn mà đoàn quân viễn chinh phải đối mặt đã được học giả Tsubôi giải thích cho nguyên nhân phải rút ra khỏi cửa biển Đà Nẵng của viên tướng Genouilly: ""Ngày 1 tháng 9 Rigault de Genouilly hạ lệnh cho quân đội Tây và Pháp đánh phá đồn lũy Đà Nẵng. Ông lấy được thành trì rất dễ dàng, sau khi quét.","Theo tài liệu của Pháp, quân của Genouilly đã tiến vào đánh thăm dò ở cửa sông Hàn bao nhiêu lần?",Quân của Genouilly chỉ tiến vào đánh thăm dò ở vùng cửa sông Hàn 2 lần.,"Theo tài liệu Pháp, quân của Genouilly chỉ tiến vào đánh thăm dò ở cửa sông Hàn 2 lần vào tháng 10/1858."
4019,Giai đoạn 938 - 1858,Quá trình thục hiện âm mưu xâm lược của thục dân Pháp,"Khiến bệnh dịch phát sinh, quân lính bị thương vong, hao
 tổn... Theo tài liệu của Pháp thì quân của Genouilly chỉ tiến vào
 đánh thăm dò ở vùng cửa sông Hàn 2 lần (vào 6/10 và 21/10 -
 1858) nhưng theo ghi chép của sử nhà Nguyễn trong 5 tháng từ
 tháng 9/1858 đến tháng 2/1859 tại Đà Nẵng quân và dân ta đã đánh
 11 trận lớn, nhỏ với quân Pháp và Tây Ban Nha để bảo vệ từng tấc
 đất vùng cửa biển này.
 Phương án phòng thủ của triều đình Tự Đức, phản ứng của dân
 chúng và giáo dân cùng những khó khăn mà đoàn quân viễn chinh
 phải đối mặt đã được học giả Tsubôi giải thích cho nguyên nhân
 phải rút ra khỏi cửa biển Đà Nẵng của viên tướng Genouilly: ""Ngày
 1 tháng 9 Rigault de Genouilly hạ lệnh cho quân đội Tây và Pháp
 đánh phá đồn lũy Đà Nẵng. Ông lấy được thành trì rất dễ dàng, sau
 khi quét.","Vào ngày 1 tháng 9, Rigault de Genouilly đã hạ lệnh gì cho quân đội Tây và Pháp?",Hạ lệnh cho quân đội Tây và Pháp đánh phá đồn lũy Đà Nẵng.,"Vào ngày 1 tháng 9, Rigault de Genouilly hạ lệnh cho quân Tây và Pháp đánh phá đồn lũy Đà Nẵng."
4020,Giai đoạn 938 - 1858,Quá trình thục hiện âm mưu xâm lược của thục dân Pháp,"Đã khiến bệnh dịch phát sinh, quân lính bị thương vong, hao tổn... Theo tài liệu của Pháp thì quân của Genouilly chỉ tiến vào đánh thăm dò ở vùng cửa sông Hàn 2 lần (vào 6/10 và 21/10 - 1858) nhưng theo ghi chép của sử nhà Nguyễn trong 5 tháng từ tháng 9/1858 đến tháng 2/1859 tại Đà Nẵng quân và dân ta đã đánh 11 trận lớn, nhỏ với quân Pháp và Tây Ban Nha để bảo vệ từng tấc đất vùng cửa biển này.
 
 Phương án phòng thủ của triều đình Tự Đức, phản ứng của dân chúng và giáo dân cùng những khó khăn mà đoàn quân viễn chinh phải đối mặt đã được học giả Tsubôi giải thích cho nguyên nhân phải rút ra khỏi cửa biển Đà Nẵng của viên tướng Genouilly: ""Ngày 1 tháng 9 Rigault de Genouily hạ lệnh cho quân đội Tây và Pháp đánh phá đồn lũy Đà Nẵng. Ông lấy được thành trì rất dễ dàng, sau khi quét.","Theo lời của Rigault de Genouilly được trích dẫn, ông ta lấy được thành trì Đà Nẵng như thế nào?",Ông lấy được thành trì rất dễ dàng.,Rigault de Genouilly nói rằng ông lấy được thành trì Đà Nẵng rất dễ dàng.
