index,period,heading,context,question,extractive answer,abstractive answer
3010,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"1. Bắt đầu từ tháng 10 năm 1991, khi Hiệp định Hòa bình về Campuchia được ký kết.",Giai đoạn 1 của lộ trình Mỹ bắt đầu khi nào?,Tháng 10 năm 1991.,Tháng 10 năm 1991.
3011,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"1. Bắt đầu từ tháng 10 năm 1991, khi Hiệp định Hòa bình về Campuchia được ký kết.",Sự kiện nào đánh dấu bắt đầu giai đoạn 1?,Hiệp định Hòa bình về Campuchia được ký kết.,Hiệp định Hòa bình về Campuchia được ký kết.
3012,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"2. Bắt đầu sau giai đoạn 1, khi các lực lượng gìn giữ hòa bình của Liên hợp quốc ở Campuchia được thành lập.",Giai đoạn 2 của lộ trình Mỹ bắt đầu khi nào?,Sau giai đoạn 1.,Sau giai đoạn 1.
3013,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"2. Bắt đầu sau giai đoạn 1, khi các lực lượng gìn giữ hòa bình của Liên hợp quốc ở Campuchia được thành lập.",Sự kiện nào đánh dấu bắt đầu giai đoạn 2?,Các lực lượng gìn giữ hòa bình của Liên hợp quốc ở Campuchia được thành lập.,Lực lượng gìn giữ hòa bình của Liên hợp quốc ở Campuchia được thành lập.
3014,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,3. Bắt đầu khi việc chia khu vực đóng quân của các lực lượng phe phái đối địch được hoàn thành và việc giải ngũ bắt đầu.,Giai đoạn 3 của lộ trình Mỹ bắt đầu khi nào?,Khi việc chia khu vực đóng quân của các lực lượng phe phái đối địch được hoàn thành và việc giải ngũ bắt đầu.,Khi việc chia khu vực đóng quân hoàn thành và giải ngũ bắt đầu.
3015,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"4. Bắt đầu khi cuộc bầu cử tự do được tổ chức, Quốc hội Campuchia được thành lập và thông qua Hiến pháp mới.",Giai đoạn 4 của lộ trình Mỹ bắt đầu khi nào?,"Khi cuộc bầu cử tự do được tổ chức, Quốc hội Campuchia được thành lập và thông qua Hiến pháp mới.","Khi bầu cử tự do được tổ chức, Quốc hội Campuchia thành lập và thông qua Hiến pháp mới."
3016,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Đây là lần đầu tiên chính quyền Mỹ đưa công khai, chính thức chính sách đối với Việt Nam. Mục đích ""Lộ trình"" của Mỹ là buộc Việt Nam nhanh chóng giải quyết vấn đề Campuchia và vấn đề người Mỹ mất tích trong chiến tranh Việt Nam (POW/MIA). Việt Nam coi đây là một kế hoạch do Mỹ đặt ra, không phải là kết quả của bàn bạc, thảo luận, thương lượng giữa hai nước.","Mục đích của ""Lộ trình"" Mỹ đưa ra là gì?",Buộc Việt Nam nhanh chóng giải quyết vấn đề Campuchia và vấn đề người Mỹ mất tích trong chiến tranh Việt Nam (POW/MIA).,Buộc Việt Nam giải quyết nhanh chóng vấn đề Campuchia và POW/MIA.
3017,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Đây là lần đầu tiên chính quyền Mỹ đưa công khai, chính thức chính sách đối với Việt Nam. Mục đích ""Lộ trình"" của Mỹ là buộc Việt Nam nhanh chóng giải quyết vấn đề Campuchia và vấn đề người Mỹ mất tích trong chiến tranh Việt Nam (POW/MIA). Việt Nam coi đây là một kế hoạch do Mỹ đặt ra, không phải là kết quả của bàn bạc, thảo luận, thương lượng giữa hai nước.","Việt Nam nhìn nhận ""Lộ trình"" của Mỹ như thế nào?","Một kế hoạch do Mỹ đặt ra, không phải là kết quả của bàn bạc, thảo luận, thương lượng giữa hai nước.","Là kế hoạch đơn phương của Mỹ, không phải kết quả thương lượng."
3018,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Ngày 30-7-1991, cuộc gặp giữa Thứ trưởng Ngoại giao Việt Nam Lê Mai và Trợ lý Ngoại trưởng Mỹ phụ trách Đông Á - Thái Bình Dương Richard Solomon diễn ra tại Băng Cốc. Hai bên trao đổi ý kiến về việc bình thường hóa quan hệ, vấn đề Campuchia, vấn đề người Mỹ mất tích trong chiến tranh Việt Nam (MIA).",Cuộc gặp giữa Thứ trưởng Lê Mai và Trợ lý Solomon diễn ra khi nào và ở đâu?,Ngày 30-7-1991 tại Băng Cốc.,Ngày 30 tháng 7 năm 1991 tại Băng Cốc.
3019,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Ngày 30-7-1991, cuộc gặp giữa Thứ trưởng Ngoại giao Việt Nam Lê Mai và Trợ lý Ngoại trưởng Mỹ phụ trách Đông Á - Thái Bình Dương Richard Solomon diễn ra tại Băng Cốc. Hai bên trao đổi ý kiến về việc bình thường hóa quan hệ, vấn đề Campuchia, vấn đề người Mỹ mất tích trong chiến tranh Việt Nam (MIA).",Hai bên trao đổi ý kiến về vấn đề gì?,"Bình thường hóa quan hệ, vấn đề Campuchia, vấn đề người Mỹ mất tích trong chiến tranh Việt Nam (MIA).","Bình thường hóa quan hệ, vấn đề Campuchia và MIA."
3020,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Tháng 10-1991, nhân dịp lễ ký Hiệp định Paris về Campuchia, Ngoại trưởng hai nước Mỹ và Việt Nam đã gặp nhau, thảo luận về các biện pháp tiếp theo thúc đẩy tiến trình bình thường hóa quan hệ. Ngày 21-11-1991, Thứ trưởng Ngoại giao Việt Nam Lê Mai và Trợ lý ngoại trưởng Mỹ Richard Solomon chính thức tiến hành đàm phán về việc bình thường hóa quan hệ hai nước. Đây là lần đầu tiên hai nước chính thức thảo luận về các vấn đề liên quan đến thể thức bình thường hóa quan hệ ngoại giao giữa hai nước. Hai bên đã thành lập các nhóm làm việc để giải quyết các vấn đề tương ứng.",Ngoại trưởng Việt - Mỹ gặp nhau nhân dịp nào tháng 10-1991?,Lễ ký Hiệp định Paris về Campuchia.,Lễ ký Hiệp định Paris về Campuchia.
3021,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Tháng 10-1991, nhân dịp lễ ký Hiệp định Paris về Campuchia, Ngoại trưởng hai nước Mỹ và Việt Nam đã gặp nhau, thảo luận về các biện pháp tiếp theo thúc đẩy tiến trình bình thường hóa quan hệ. Ngày 21-11-1991, Thứ trưởng Ngoại giao Việt Nam Lê Mai và Trợ lý ngoại trưởng Mỹ Richard Solomon chính thức tiến hành đàm phán về việc bình thường hóa quan hệ hai nước. Đây là lần đầu tiên hai nước chính thức thảo luận về các vấn đề liên quan đến thể thức bình thường hóa quan hệ ngoại giao giữa hai nước. Hai bên đã thành lập các nhóm làm việc để giải quyết các vấn đề tương ứng.",Cuộc đàm phán chính thức về bình thường hóa quan hệ diễn ra khi nào?,Ngày 21-11-1991.,Ngày 21 tháng 11 năm 1991.
3022,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Tháng 10-1991, nhân dịp lễ ký Hiệp định Paris về Campuchia, Ngoại trưởng hai nước Mỹ và Việt Nam đã gặp nhau, thảo luận về các biện pháp tiếp theo thúc đẩy tiến trình bình thường hóa quan hệ. Ngày 21-11-1991, Thứ trưởng Ngoại giao Việt Nam Lê Mai và Trợ lý ngoại trưởng Mỹ Richard Solomon chính thức tiến hành đàm phán về việc bình thường hóa quan hệ hai nước. Đây là lần đầu tiên hai nước chính thức thảo luận về các vấn đề liên quan đến thể thức bình thường hóa quan hệ ngoại giao giữa hai nước. Hai bên đã thành lập các nhóm làm việc để giải quyết các vấn đề tương ứng.",Hai bên đã làm gì để giải quyết các vấn đề liên quan?,Thành lập các nhóm làm việc.,Thành lập các nhóm làm việc.
3023,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Cùng trong tháng 11-1991, Ngoại trưởng Mỹ và Bộ trưởng Ngoại giao Việt Nam có cuộc tiếp xúc bàn về vấn đề thúc đẩy tiến trình bình thường hóa quan hệ giữa hai nước.",Ai đã có cuộc tiếp xúc tháng 11-1991 về bình thường hóa quan hệ?,Ngoại trưởng Mỹ và Bộ trưởng Ngoại giao Việt Nam.,Ngoại trưởng Mỹ và Bộ trưởng Ngoại giao Việt Nam.
3024,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Cùng trong tháng 11-1991, Ngoại trưởng Mỹ và Bộ trưởng Ngoại giao Việt Nam có cuộc tiếp xúc bàn về vấn đề thúc đẩy tiến trình bình thường hóa quan hệ giữa hai nước.",Mục đích của cuộc tiếp xúc là gì?,Thúc đẩy tiến trình bình thường hóa quan hệ.,Thúc đẩy tiến trình bình thường hóa quan hệ.
3025,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Song song với các cuộc đàm phán, Mỹ có một số động thái nới lỏng cấm vận Việt Nam như: - Tháng 2-1991, Văn phòng Ngoại hối, Bộ Ngân khố Mỹ nới lỏng quy định việc chuyển kiều hối từ Mỹ về Việt Nam, cho phép thực hiện các giao dịch giữa ngân hàng Việt Nam với Mỹ liên quan đến kiều hối; - Ngày 25-4-1991, Mỹ tuyên bố viện trợ nhân đạo trực tiếp cho Việt Nam 1 triệu đô la, cung cấp chân tay giả cho người tàn tật thông qua Cơ quan phát triển quốc tế Mỹ - USAID; - Ngày 4-12-1991, Mỹ tuyên bố hủy bỏ lệnh cấm tổ chức du lịch vào Việt Nam và cho phép Cơ quan phát triển quốc tế Mỹ (USAID) được trực tiếp viện trợ nhân đạo đối với Việt Nam; - Tháng 11-1991, Mỹ bãi bỏ việc giới hạn đi lại 25 dặm đối với các nhà ngoại giao Việt Nam tại Liên hợp quốc, bỏ việc hạn chế các cựu binh, nhà báo, doanh nhân Mỹ sang Việt Nam; - Ngày 13-4-1992, Chính quyền Mỹ cho phép thông thương bưu chính viễn thông giữa hai nước; - Ngày 30-4-1992, Mỹ bãi bỏ hạn chế đối với các tổ chức phi chính phủ (NGO) viện trợ cho Việt Nam và cho phép các công ty và tổ chức tư nhân Mỹ xuất khẩu các mặt hàng phục vụ nhu cầu cơ bản của con người sang Việt Nam (4-1992); - Ngày 14-12-1992, Mỹ cho phép các công ty Mỹ được vào Việt Nam lập văn phòng đại diện và ký các hợp đồng kinh tế với Việt Nam để có thể hoạt động sau khi lệnh cấm vận Việt Nam được hủy bỏ (14-12-1992).","Tháng 2-1991, Mỹ nới lỏng quy định gì?",Việc chuyển kiều hối từ Mỹ về Việt Nam.,Việc chuyển kiều hối từ Mỹ về Việt Nam.
3026,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Song song với các cuộc đàm phán, Mỹ có một số động thái nới lỏng cấm vận Việt Nam như: - Tháng 2-1991, Văn phòng Ngoại hối, Bộ Ngân khố Mỹ nới lỏng quy định việc chuyển kiều hối từ Mỹ về Việt Nam, cho phép thực hiện các giao dịch giữa ngân hàng Việt Nam với Mỹ liên quan đến kiều hối; - Ngày 25-4-1991, Mỹ tuyên bố viện trợ nhân đạo trực tiếp cho Việt Nam 1 triệu đô la, cung cấp chân tay giả cho người tàn tật thông qua Cơ quan phát triển quốc tế Mỹ - USAID; - Ngày 4-12-1991, Mỹ tuyên bố hủy bỏ lệnh cấm tổ chức du lịch vào Việt Nam và cho phép Cơ quan phát triển quốc tế Mỹ (USAID) được trực tiếp viện trợ nhân đạo đối với Việt Nam; - Tháng 11-1991, Mỹ bãi bỏ việc giới hạn đi lại 25 dặm đối với các nhà ngoại giao Việt Nam tại Liên hợp quốc, bỏ việc hạn chế các cựu binh, nhà báo, doanh nhân Mỹ sang Việt Nam; - Ngày 13-4-1992, Chính quyền Mỹ cho phép thông thương bưu chính viễn thông giữa hai nước; - Ngày 30-4-1992, Mỹ bãi bỏ hạn chế đối với các tổ chức phi chính phủ (NGO) viện trợ cho Việt Nam và cho phép các công ty và tổ chức tư nhân Mỹ xuất khẩu các mặt hàng phục vụ nhu cầu cơ bản của con người sang Việt Nam (4-1992); - Ngày 14-12-1992, Mỹ cho phép các công ty Mỹ được vào Việt Nam lập văn phòng đại diện và ký các hợp đồng kinh tế với Việt Nam để có thể hoạt động sau khi lệnh cấm vận Việt Nam được hủy bỏ (14-12-1992).","Ngày 25-4-1991, Mỹ viện trợ nhân đạo bao nhiêu cho Việt Nam?",1 triệu đô la.,1 triệu đô la.
3027,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Song song với các cuộc đàm phán, Mỹ có một số động thái nới lỏng cấm vận Việt Nam như: - Tháng 2-1991, Văn phòng Ngoại hối, Bộ Ngân khố Mỹ nới lỏng quy định việc chuyển kiều hối từ Mỹ về Việt Nam, cho phép thực hiện các giao dịch giữa ngân hàng Việt Nam với Mỹ liên quan đến kiều hối; - Ngày 25-4-1991, Mỹ tuyên bố viện trợ nhân đạo trực tiếp cho Việt Nam 1 triệu đô la, cung cấp chân tay giả cho người tàn tật thông qua Cơ quan phát triển quốc tế Mỹ - USAID; - Ngày 4-12-1991, Mỹ tuyên bố hủy bỏ lệnh cấm tổ chức du lịch vào Việt Nam và cho phép Cơ quan phát triển quốc tế Mỹ (USAID) được trực tiếp viện trợ nhân đạo đối với Việt Nam; - Tháng 11-1991, Mỹ bãi bỏ việc giới hạn đi lại 25 dặm đối với các nhà ngoại giao Việt Nam tại Liên hợp quốc, bỏ việc hạn chế các cựu binh, nhà báo, doanh nhân Mỹ sang Việt Nam; - Ngày 13-4-1992, Chính quyền Mỹ cho phép thông thương bưu chính viễn thông giữa hai nước; - Ngày 30-4-1992, Mỹ bãi bỏ hạn chế đối với các tổ chức phi chính phủ (NGO) viện trợ cho Việt Nam và cho phép các công ty và tổ chức tư nhân Mỹ xuất khẩu các mặt hàng phục vụ nhu cầu cơ bản của con người sang Việt Nam (4-1992); - Ngày 14-12-1992, Mỹ cho phép các công ty Mỹ được vào Việt Nam lập văn phòng đại diện và ký các hợp đồng kinh tế với Việt Nam để có thể hoạt động sau khi lệnh cấm vận Việt Nam được hủy bỏ (14-12-1992).","Ngày 4-12-1991, Mỹ hủy bỏ lệnh cấm nào?",Tổ chức du lịch vào Việt Nam.,Tổ chức du lịch vào Việt Nam.
3028,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Song song với các cuộc đàm phán, Mỹ có một số động thái nới lỏng cấm vận Việt Nam như: - Tháng 2-1991, Văn phòng Ngoại hối, Bộ Ngân khố Mỹ nới lỏng quy định việc chuyển kiều hối từ Mỹ về Việt Nam, cho phép thực hiện các giao dịch giữa ngân hàng Việt Nam với Mỹ liên quan đến kiều hối; - Ngày 25-4-1991, Mỹ tuyên bố viện trợ nhân đạo trực tiếp cho Việt Nam 1 triệu đô la, cung cấp chân tay giả cho người tàn tật thông qua Cơ quan phát triển quốc tế Mỹ - USAID; - Ngày 4-12-1991, Mỹ tuyên bố hủy bỏ lệnh cấm tổ chức du lịch vào Việt Nam và cho phép Cơ quan phát triển quốc tế Mỹ (USAID) được trực tiếp viện trợ nhân đạo đối với Việt Nam; - Tháng 11-1991, Mỹ bãi bỏ việc giới hạn đi lại 25 dặm đối với các nhà ngoại giao Việt Nam tại Liên hợp quốc, bỏ việc hạn chế các cựu binh, nhà báo, doanh nhân Mỹ sang Việt Nam; - Ngày 13-4-1992, Chính quyền Mỹ cho phép thông thương bưu chính viễn thông giữa hai nước; - Ngày 30-4-1992, Mỹ bãi bỏ hạn chế đối với các tổ chức phi chính phủ (NGO) viện trợ cho Việt Nam và cho phép các công ty và tổ chức tư nhân Mỹ xuất khẩu các mặt hàng phục vụ nhu cầu cơ bản của con người sang Việt Nam (4-1992); - Ngày 14-12-1992, Mỹ cho phép các công ty Mỹ được vào Việt Nam lập văn phòng đại diện và ký các hợp đồng kinh tế với Việt Nam để có thể hoạt động sau khi lệnh cấm vận Việt Nam được hủy bỏ (14-12-1992).","Tháng 11-1991, Mỹ bãi bỏ giới hạn đi lại đối với ai?",Các nhà ngoại giao Việt Nam tại Liên hợp quốc.,Các nhà ngoại giao Việt Nam tại Liên hợp quốc.
3029,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Song song với các cuộc đàm phán, Mỹ có một số động thái nới lỏng cấm vận Việt Nam như: - Tháng 2-1991, Văn phòng Ngoại hối, Bộ Ngân khố Mỹ nới lỏng quy định việc chuyển kiều hối từ Mỹ về Việt Nam, cho phép thực hiện các giao dịch giữa ngân hàng Việt Nam với Mỹ liên quan đến kiều hối; - Ngày 25-4-1991, Mỹ tuyên bố viện trợ nhân đạo trực tiếp cho Việt Nam 1 triệu đô la, cung cấp chân tay giả cho người tàn tật thông qua Cơ quan phát triển quốc tế Mỹ - USAID; - Ngày 4-12-1991, Mỹ tuyên bố hủy bỏ lệnh cấm tổ chức du lịch vào Việt Nam và cho phép Cơ quan phát triển quốc tế Mỹ (USAID) được trực tiếp viện trợ nhân đạo đối với Việt Nam; - Tháng 11-1991, Mỹ bãi bỏ việc giới hạn đi lại 25 dặm đối với các nhà ngoại giao Việt Nam tại Liên hợp quốc, bỏ việc hạn chế các cựu binh, nhà báo, doanh nhân Mỹ sang Việt Nam; - Ngày 13-4-1992, Chính quyền Mỹ cho phép thông thương bưu chính viễn thông giữa hai nước; - Ngày 30-4-1992, Mỹ bãi bỏ hạn chế đối với các tổ chức phi chính phủ (NGO) viện trợ cho Việt Nam và cho phép các công ty và tổ chức tư nhân Mỹ xuất khẩu các mặt hàng phục vụ nhu cầu cơ bản của con người sang Việt Nam (4-1992); - Ngày 14-12-1992, Mỹ cho phép các công ty Mỹ được vào Việt Nam lập văn phòng đại diện và ký các hợp đồng kinh tế với Việt Nam để có thể hoạt động sau khi lệnh cấm vận Việt Nam được hủy bỏ (14-12-1992).","Ngày 13-4-1992, Mỹ cho phép thông thương lĩnh vực nào?",Bưu chính viễn thông.,Bưu chính viễn thông.
3030,Giai đoạn 1975 - 2000,Tiếp tục mở rộng quan hệ đối ngoại,"Song song với các cuộc đàm phán, Mỹ có một số động thái nới lỏng cấm vận Việt Nam như: - Tháng 2-1991, Văn phòng Ngoại hối, Bộ Ngân khố Mỹ nới lỏng quy định việc chuyển kiều hối từ Mỹ về Việt Nam, cho phép thực hiện các giao dịch giữa ngân hàng Việt Nam với Mỹ liên quan đến kiều hối; - Ngày 25-4-1991, Mỹ tuyên bố viện trợ nhân đạo trực tiếp cho Việt Nam 1 triệu đô la, cung cấp chân tay giả cho người tàn tật thông qua Cơ quan phát triển quốc tế Mỹ - USAID; - Ngày 4-12-1991, Mỹ tuyên bố hủy bỏ lệnh cấm tổ chức du lịch vào Việt Nam và cho phép Cơ quan phát triển quốc tế Mỹ (USAID) được trực tiếp viện trợ nhân đạo đối với Việt Nam; - Tháng 11-1991, Mỹ bãi bỏ việc giới hạn đi lại 25 dặm đối với các nhà ngoại giao Việt Nam tại Liên hợp quốc, bỏ việc hạn chế các cựu binh, nhà báo, doanh nhân Mỹ sang Việt Nam; - Ngày 13-4-1992, Chính quyền Mỹ cho phép thông thương bưu chính viễn thông giữa hai nước; - Ngày 30-4-1992, Mỹ bãi bỏ hạn chế đối với các tổ chức phi chính phủ (NGO) viện trợ cho Việt Nam và cho phép các công ty và tổ chức tư nhân Mỹ xuất khẩu các mặt hàng phục vụ nhu cầu cơ bản của con người sang Việt Nam (4-1992); - Ngày 14-12-1992, Mỹ cho phép các công ty Mỹ được vào Việt Nam lập văn phòng đại diện và ký các hợp đồng kinh tế với Việt Nam để có thể hoạt động sau khi lệnh cấm vận Việt Nam được hủy bỏ (14-12-1992).","Ngày 30-4-1992, Mỹ bãi bỏ hạn chế đối với tổ chức nào?",Các tổ chức phi chính phủ (NGO) viện trợ cho Việt Nam.,Các tổ chức phi chính phủ (NGO) viện trợ cho Việt Nam.
