index,period,heading,context,question,extractive answer,abstractive answer
3010,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Dưới đây là một bài viết của Nguyễn Phan Long nhan đề: ""Cùng những đồng bào quan tâm đến vận mệnh của dân"" trên tờ Đuốc Nhà Nam - báo của Đảng Lập hiến ngày 10/6/1930, được tìm thấy trong một tài liệu lưu trữ. Trong bài viết này, Nguyễn Phan Long phản đối những yêu sách của nông dân về ruộng đất và thuế khóa.",Bài báo của Nguyễn Phan Long được đăng vào ngày tháng năm nào?,ngày 10/6/1930,Vào ngày 10 tháng 6 năm 1930.
3011,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Dưới đây là một bài viết của Nguyễn Phan Long nhan đề: ""Cùng những đồng bào quan tâm đến vận mệnh của dân"" trên tờ Đuốc Nhà Nam - báo của Đảng Lập hiến ngày 10/6/1930, được tìm thấy trong một tài liệu lưu trữ. Trong bài viết này, Nguyễn Phan Long phản đối những yêu sách của nông dân về ruộng đất và thuế khóa.","Trong bài viết của mình, Nguyễn Phan Long đã phản đối điều gì?",những yêu sách của nông dân về ruộng đất và thuế khóa,Ông phản đối các yêu sách của nông dân liên quan đến ruộng đất và thuế.
3012,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Đảng viên Đảng Lập hiến này đưa ra lý lẽ rằng: “Những cuộc biểu tình vừa rồi ở Nam Kỳ không có lý do nghiêm chỉnh... về việc phân chia ruộng đất, việc đòi tịch thu ruộng đất của người giàu chia cho người nghèo là nguy hiểm mang tính không tưởng. Về việc đòi bỏ thuế, khi dân chúng khó khăn, việc thu thuế sẽ giảm đi. Nhưng việc trả lương cho viên chức, việc xây dựng các công trình cần phải có tiền, nhiều tiền (vì vậy không nên đòi giảm thuế)''.","Theo đảng viên Đảng Lập hiến, các cuộc biểu tình ở Nam Kỳ có đặc điểm gì?",không có lý do nghiêm chỉnh,Ông cho rằng chúng không có lý do chính đáng.
3013,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Đảng viên Đảng Lập hiến này đưa ra lý lẽ rằng: “Những cuộc biểu tình vừa rồi ở Nam Kỳ không có lý do nghiêm chỉnh... về việc phân chia ruộng đất, việc đòi tịch thu ruộng đất của người giàu chia cho người nghèo là nguy hiểm mang tính không tưởng. Về việc đòi bỏ thuế, khi dân chúng khó khăn, việc thu thuế sẽ giảm đi. Nhưng việc trả lương cho viên chức, việc xây dựng các công trình cần phải có tiền, nhiều tiền (vì vậy không nên đòi giảm thuế)''.",Lý lẽ của đảng viên Đảng Lập hiến về việc đòi tịch thu ruộng đất là gì?,nguy hiểm mang tính không tưởng,Ông cho rằng đó là hành động nguy hiểm và phi thực tế.
3014,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Đảng viên Đảng Lập hiến này đưa ra lý lẽ rằng: “Những cuộc biểu tình vừa rồi ở Nam Kỳ không có lý do nghiêm chỉnh... về việc phân chia ruộng đất, việc đòi tịch thu ruộng đất của người giàu chia cho người nghèo là nguy hiểm mang tính không tưởng. Về việc đòi bỏ thuế, khi dân chúng khó khăn, việc thu thuế sẽ giảm đi. Nhưng việc trả lương cho viên chức, việc xây dựng các công trình cần phải có tiền, nhiều tiền (vì vậy không nên đòi giảm thuế)''.","Theo đảng viên Đảng Lập hiến, tại sao không nên đòi giảm thuế?","việc trả lương cho viên chức, việc xây dựng các công trình cần phải có tiền",Vì cần tiền để trả lương cho viên chức và xây dựng các công trình.
3015,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Cũng trong tài liệu lưu trữ này còn có một bài viết khác cũng được đăng trên Đuốc Nhà Nam năm 1930, nhan đề: 'Lời bo cáo'. Trong bài viết đó, tác giả vừa khuyến cáo đồng bào không nên đòi giảm thuế, không nên theo cộng sản, không nên chống lại nhà nước thuộc địa. Đây là một đoạn của bài báo: “Thuế năm 1930 nhẹ hơn thuế năm 1929... Trong bọn làm biêu tình bị bắt thì trong bốn phần, ba phần đã đóng thuế thân năm 1930 rồi, không phải bị thúc buộc chi. Vậy đủ chứng rằng thuế vụ không phải quá nặng.",Bài báo 'Lời bo cáo' được đăng trên tờ báo nào và năm nào?,Đuốc Nhà Nam năm 1930,Đăng trên tờ Đuốc Nhà Nam vào năm 1930.
3016,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Cũng trong tài liệu lưu trữ này còn có một bài viết khác cũng được đăng trên Đuốc Nhà Nam năm 1930, nhan đề: 'Lời bo cáo'. Trong bài viết đó, tác giả vừa khuyến cáo đồng bào không nên đòi giảm thuế, không nên theo cộng sản, không nên chống lại nhà nước thuộc địa. Đây là một đoạn của bài báo: “Thuế năm 1930 nhẹ hơn thuế năm 1929... Trong bọn làm biêu tình bị bắt thì trong bốn phần, ba phần đã đóng thuế thân năm 1930 rồi, không phải bị thúc buộc chi. Vậy đủ chứng rằng thuế vụ không phải quá nặng.","Theo bài báo, thuế thân năm 1930 so với năm 1929 như thế nào?",nhẹ hơn thuế năm 1929,Bài báo cho rằng thuế năm 1930 nhẹ hơn.
3017,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Cũng trong tài liệu lưu trữ này còn có một bài viết khác cũng được đăng trên Đuốc Nhà Nam năm 1930, nhan đề: 'Lời bo cáo'. Trong bài viết đó, tác giả vừa khuyến cáo đồng bào không nên đòi giảm thuế, không nên theo cộng sản, không nên chống lại nhà nước thuộc địa. Đây là một đoạn của bài báo: “Thuế năm 1930 nhẹ hơn thuế năm 1929... Trong bọn làm biêu tình bị bắt thì trong bốn phần, ba phần đã đóng thuế thân năm 1930 rồi, không phải bị thúc buộc chi. Vậy đủ chứng rằng thuế vụ không phải quá nặng.",Bài báo dẫn chứng điều gì về những người biểu tình bị bắt?,ba phan đã đóng thuế thân năm 1930 rồi,Ba phần trong số họ đã nộp thuế thân năm 1930.
3018,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Những bọn xúi giục đều là người lạ mặt tại chỗ biếu tình và không phải là người Nam Kỳ, thường gạt gẫm đám bình dân hay vội tin. Bọn ấy dùng lời láo xược thô bỉ mà xúi dân, xô dân sa vào tội nặng rồi trốn chui trốn nhủi trước khi lính tuần cành can dự vào, thiệt là yếu ớt, nhát gan. Trong nhân dân, ai cho bọn ấy trú ngụ là người đồng lõa đó. Sau bọn đó sẽ bị truy tầm sốt sắng và sẽ chiếu theo hình luật nặng nề mà buộc tội”.",Bài báo mô tả những kẻ xúi giục biểu tình là người như thế nào?,người lạ mặt tại chỗ biếu tình và không phải là người Nam Kỳ,"Là những người lạ mặt, không phải người Nam Kỳ."
3019,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Những bọn xúi giục đều là người lạ mặt tại chỗ biếu tình và không phải là người Nam Kỳ, thường gạt gẫm đám bình dân hay vội tin. Bọn ấy dùng lời láo xược thô bỉ mà xúi dân, xô dân sa vào tội nặng rồi trốn chui trốn nhủi trước khi lính tuần cành can dự vào, thiệt là yếu ớt, nhát gan. Trong nhân dân, ai cho bọn ấy trú ngụ là người đồng lõa đó. Sau bọn đó sẽ bị truy tầm sốt sắng và sẽ chiếu theo hình luật nặng nề mà buộc tội”.",Bài báo cho rằng những kẻ xúi giục đã hành động như thế nào sau khi xúi giục?,trốn chui trốn nhủi trước khi lính tuần cành can dự vào,Trốn tránh trước khi lính tuần tra can thiệp.
3020,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Những bọn xúi giục đều là người lạ mặt tại chỗ biếu tình và không phải là người Nam Kỳ, thường gạt gẫm đám bình dân hay vội tin. Bọn ấy dùng lời láo xược thô bỉ mà xúi dân, xô dân sa vào tội nặng rồi trốn chui trốn nhủi trước khi lính tuần cành can dự vào, thiệt là yếu ớt, nhát gan. Trong nhân dân, ai cho bọn ấy trú ngụ là người đồng lõa đó. Sau bọn đó sẽ bị truy tầm sốt sắng và sẽ chiếu theo hình luật nặng nề mà buộc tội”.",Bài báo cảnh báo điều gì đối với những người chứa chấp kẻ xúi giục?,"là người đong lõa đó, sẽ bị truy tam sốt săng và sẽ chiếu theo hình luật nặng nề mà buộc tội","Sẽ bị coi là đồng lõa, bị truy bắt và xử lý theo pháp luật nghiêm khắc."
3021,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Cũng cùng tài liệu này còn có thêm một bài báo nữa của Đảng Lập hiến đăng trên tờ Echo Annamite ngày 2/6/1930 có tiêu đề Trung cáo đồng bang. Nội dung của nó là thúc giục việc nộp thuế, khuyên đồng bào nên tuân lệnh chính quyền và đe dọa đàn áp đối với những hoạt động cộng sản. Bài báo viết rằng: “Chừng nào anh em mới thôi? Quan Thống đốc Nam Kỳ Krauthémer đã ký xét giấy thuế thân..., song ngài cũng ký giấy xác nhận sau này nếu ai bê trễ về việc đóng thuế như trước sẽ bị phạt nặng nề.",Bài báo 'Trung cáo đồng bang' được đăng trên tờ báo nào và ngày nào?,Echo Annamite ngày 2/6/1930,Đăng trên tờ Echo Annamite vào ngày 2 tháng 6 năm 1930.
3022,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Cũng cùng tài liệu này còn có thêm một bài báo nữa của Đảng Lập hiến đăng trên tờ Echo Annamite ngày 2/6/1930 có tiêu đề Trung cáo đồng bang. Nội dung của nó là thúc giục việc nộp thuế, khuyên đồng bào nên tuân lệnh chính quyền và đe dọa đàn áp đối với những hoạt động cộng sản. Bài báo viết rằng: “Chừng nào anh em mới thôi? Quan Thống đốc Nam Kỳ Krauthémer đã ký xét giấy thuế thân..., song ngài cũng ký giấy xác nhận sau này nếu ai bê trễ về việc đóng thuế như trước sẽ bị phạt nặng nề.",Nội dung chính của bài báo 'Trung cáo đồng bang' là gì?,"thúc giục việc nộp thuế, khuyên đồng bào nên tuân lệnh chính quyền và đe dọa đàn áp đối với những hoạt động cộng sản","Kêu gọi nộp thuế, tuân lệnh chính quyền và đe dọa đàn áp hoạt động cộng sản."
3023,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Cũng cùng tài liệu này còn có thêm một bài báo nữa của Đảng Lập hiến đăng trên tờ Echo Annamite ngày 2/6/1930 có tiêu đề Trung cáo đồng bang. Nội dung của nó là thúc giục việc nộp thuế, khuyên đồng bào nên tuân lệnh chính quyền và đe dọa đàn áp đối với những hoạt động cộng sản. Bài báo viết rằng: “Chừng nào anh em mới thôi? Quan Thống đốc Nam Kỳ Krauthémer đã ký xét giấy thuế thân..., song ngài cũng ký giấy xác nhận sau này nếu ai bê trễ về việc đóng thuế như trước sẽ bị phạt nặng nề.",Quan Thống đốc Nam Kỳ Krauthémer đã ký những giấy tờ gì liên quan đến thuế?,"ký xét giấy thuế thân, ký giấy xác nhận phạt nặng bê trễ",Ký xét giấy thuế thân và xác nhận phạt nặng những ai chậm nộp thuế.
3024,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Bổn báo nói lớn để anh em nghe rõ: “đừng có sớn sác chẳng nên. Thôi thôi, đừng làm vậy nữa!”. ... Lẽ nào anh em mơ màng cho đến đôi tướng răng Nhà nước đã có sẵn nào là lính mã tà, nào là cảnh sát gươm súng đáy mình, nào là súng bắn ria khạc đâu chết đó, nào là phi cơ bay rà trên mặt đất, lại đi nhường bước trước mấy cây tầm vông và hèo gậy của anh em, lại đi thổi lui trước đoàn lũ anh em la ó và trước may tam vải tây đò của anh em, dầu cho có vẽ dấu búa liềm đó vậy, hay sao?”.",Bài báo kêu gọi người dân điều gì?,"đừng có sớn sác chẳng nên. Thôi thôi, đừng làm vậy nữa!",Kêu gọi người dân đừng hành động thiếu suy nghĩ và dừng lại.
3025,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Bổn báo nói lớn để anh em nghe rõ: “đừng có sớn sác chẳng nên. Thôi thôi, đừng làm vậy nữa!”. ... Lẽ nào anh em mơ màng cho đến đôi tướng răng Nhà nước đã có sẵn nào là lính mã tà, nào là cảnh sát gươm súng đáy mình, nào là súng bắn ria khạc đâu chết đó, nào là phi cơ bay rà trên mặt đất, lại đi nhường bước trước mấy cây tầm vông và hèo gậy của anh em, lại đi thổi lui trước đoàn lũ anh em la ó và trước may tam vải tây đò của anh em, dầu cho có vẽ dấu búa liềm đó vậy, hay sao?”.",Bài báo liệt kê những lực lượng đàn áp nào của Nhà nước?,"lính mã tà, cảnh sát gươm súng đáy mình, súng bắn ria, phi cơ","Lính mã tà, cảnh sát có vũ trang, súng máy và máy bay."
3026,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Bổn báo nói lớn để anh em nghe rõ: “đừng có sớn sác chẳng nên. Thôi thôi, đừng làm vậy nữa!”. ... Lẽ nào anh em mơ màng cho đến đôi tướng răng Nhà nước đã có sẵn nào là lính mã tà, nào là cảnh sát gươm súng đáy mình, nào là súng bắn ria khạc đâu chết đó, nào là phi cơ bay rà trên mặt đất, lại đi nhường bước trước mấy cây tầm vông và hèo gậy của anh em, lại đi thổi lui trước đoàn lũ anh em la ó và trước may tam vải tây đò của anh em, dầu cho có vẽ dấu búa liềm đó vậy, hay sao?”.",Bài báo chế giễu vũ khí của người dân như thế nào?,"mấy cây tầm vông và hèo gậy, đoàn lũ anh em la ó và trước may tam vải tây đò","So sánh với tầm vông, gậy gộc và những tấm vải đỏ."
3027,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Đây là một tài liệu lưu trữ khác liên quan đến sự khiếp nhược cùng thái độ ủng hộ nồng nhiệt của đại địa chủ, thương nhân, Uỷ viên hội đồng hàng tỉnh, các quan lại, lý dịch từ cấp tỉnh đến cấp huyện, xã, làng xóm của tỉnh Vĩnh Long đối với những biện pháp mà chính quyền thuộc địa đã sử dụng để “dẹp bò cộng sản”, “ổn định trật tự” trong phong trào 1930-1931 ở địa phương này.",Tài liệu lưu trữ này ghi nhận thái độ của những thành phần nào ở Vĩnh Long đối với chính quyền thuộc địa?,"đại địa chủ, thương nhân, Uỷ viên hội đồng hàng tỉnh, các quan lại, lý dịch","Ghi nhận sự ủng hộ của đại địa chủ, thương nhân, quan lại và lý dịch."
3028,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Đây là một tài liệu lưu trữ khác liên quan đến sự khiếp nhược cùng thái độ ủng hộ nồng nhiệt của đại địa chủ, thương nhân, Uỷ viên hội đồng hàng tỉnh, các quan lại, lý dịch từ cấp tỉnh đến cấp huyện, xã, làng xóm của tỉnh Vĩnh Long đối với những biện pháp mà chính quyền thuộc địa đã sử dụng để “dẹp bò cộng sản”, “ổn định trật tự” trong phong trào 1930-1931 ở địa phương này.",Chính quyền thuộc địa đã sử dụng những biện pháp gì ở Vĩnh Long trong phong trào 1930-1931?,"để “dẹp bò cộng sản”, “ổn định trật tự '",Các biện pháp để đàn áp cộng sản và ổn định trật tự.
3029,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Đây là một tài liệu lưu trữ khác liên quan đến sự khiếp nhược cùng thái độ ủng hộ nồng nhiệt của đại địa chủ, thương nhân, Uỷ viên hội đồng hàng tỉnh, các quan lại, lý dịch từ cấp tỉnh đến cấp huyện, xã, làng xóm của tỉnh Vĩnh Long đối với những biện pháp mà chính quyền thuộc địa đã sử dụng để “dẹp bò cộng sản”, “ổn định trật tự” trong phong trào 1930-1931 ở địa phương này.",Tài liệu này liên quan đến phong trào nào ở Vĩnh Long?,phong trào 1930-1931,Liên quan đến phong trào năm 1930-1931.
3030,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Bản Điều trần ngày 7/7/1931 có chữ ký của Uỷ viên hội đồng hàng tỉnh, điền chủ, thương gia, cựu hương chức, tổng Bình Trung gửi chủ tỉnh Vĩnh Long: ""... Từ ngày quan lớn đến trấn nhậm thì đâu đâu cũng đều hết sự rối loạn. Ấy là nhờ quan lớn ra công sốt sắng sắp đặt mọi nơi đều có sự tuần phòng nghiêm nhặt mà trừ bọn làm náo động phá hại dân lành... Chúng tôi cúi xin quan lớn nhận lời cám ơn của chúng tôi và cầu xin quan lớn trấn nhậm tại Vĩnh Long cho lâu dài, thì nhân dân lấy làm may mắn vô cùng”.",Bản điều trần ngày 7/7/1931 được gửi cho ai?,chủ tỉnh Vĩnh Long,Gửi cho chủ tỉnh Vĩnh Long.
3031,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Bản Điều trần ngày 7/7/1931 có chữ ký của Uỷ viên hội đồng hàng tỉnh, điền chủ, thương gia, cựu hương chức, tổng Bình Trung gửi chủ tỉnh Vĩnh Long: ""... Từ ngày quan lớn đến trấn nhậm thì đâu đâu cũng đều hết sự rối loạn. Ấy là nhờ quan lớn ra công sốt sắng sắp đặt mọi nơi đều có sự tuần phòng nghiêm nhặt mà trừ bọn làm náo động phá hại dân lành... Chúng tôi cúi xin quan lớn nhận lời cám ơn của chúng tôi và cầu xin quan lớn trấn nhậm tại Vĩnh Long cho lâu dài, thì nhân dân lấy làm may mắn vô cùng”.",Những ai đã ký vào bản điều trần này?,"Uỷ viên hội đồng hàng tỉnh, điền chủ, thương gia, cựu hương chức","Ủy viên hội đồng hàng tỉnh, điền chủ, thương gia và cựu hương chức."
3032,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Bản Điều trần ngày 7/7/1931 có chữ ký của Uỷ viên hội đồng hàng tỉnh, điền chủ, thương gia, cựu hương chức, tổng Bình Trung gửi chủ tỉnh Vĩnh Long: ""... Từ ngày quan lớn đến trấn nhậm thì đâu đâu cũng đều hết sự rối loạn. Ấy là nhờ quan lớn ra công sốt sắng sắp đặt mọi nơi đều có sự tuần phòng nghiêm nhặt mà trừ bọn làm náo động phá hại dân lành... Chúng tôi cúi xin quan lớn nhận lời cám ơn của chúng tôi và cầu xin quan lớn trấn nhậm tại Vĩnh Long cho lâu dài, thì nhân dân lấy làm may mắn vô cùng”.",Nội dung chính của bản điều trần này là gì?,"cám ơn quan lớn, cầu xin quan lớn trấn nhậm lâu dài",Cảm ơn quan lớn và mong muốn quan lớn ở lại Vĩnh Long lâu dài.
3033,Giai đoạn 1858 - 1945,Tình hình các giai cấp xã hội,"Bản điều trần ngày 10/7/1931, có chữ ký của 51 điền chủ, thương gia và Uỷ viên Hội đồng hàng tỉnh của tổng Bình Xương, gửi chủ tỉnh Vĩnh Long. Nội dung là: “Chúng tôi ký tên dưới đây là Hội đồng địa hạt và điền chủ cùng thương gia trong tổng Bình Xương và dân sự tỏ lòng cám ơn quan chủ tỉnh vì ngài mới đáo nhậm xứ này mà ngài đã hết lòng sốt sắng ra lệnh ngăn ngừa bọn cộng sản rất nghiêm nhặt... Cả thảy dân sự đều khiếp sợ bọn cộng sản đến nỗi thấy chẳng dám báo nghe không dám chi vì sợ chúng nó thù oán. Họ chẳng còn muốn lo làm ăn gì cả... Cũng rất may thay nhờ quan chủ tỉnh mới đến trấn nhậm, ngài ra lệnh tuần phòng nghiêm nhặt nên trong xứ này cũng vừa yên lặng...Chúng tôi thay mặt cho dân sự trong tổng tỏ lòng cám ơn ngài... Chúng tôi thề rằng: sẽ hết lòng trung tín cùng nhà nước Đại Pháp mà diệt trừ bọn cộng sản”.",Bản điều trần ngày 10/7/1931 được ký bởi bao nhiêu người?,51,Được ký bởi 51 người.
