index,period,heading,context,question,extractive answer,abstractive answer
2010,Giai đoạn 1858 - 1945,Chính sách thuộc địa 'mới' của Pháp,"Việc ""cải cách"" bộ máy chính quyền được bắt đầu ngay từ đầu năm 1930, tức là trước khi ""Chương trình cải cách"" của Pierre Pasquier chính thức được chính quốc chấp thuận. Đối với bộ máy hành chính của Pháp ở thuộc địa, việc củng cố, tổ chức lại gần như đã được hoàn tất ở giai đoạn trước nên mục đích chính của việc ""cải cách"" bộ máy chính quyền lần này là tập trung vực dậy bộ máy chính phủ Nam triều.","Thời điểm bắt đầu việc ""cải cách"" bộ máy chính quyền là khi nào?",đầu năm 1930,"Việc ""cải cách"" bộ máy chính quyền bắt đầu từ đầu năm 1930."
2011,Giai đoạn 1858 - 1945,Chính sách thuộc địa 'mới' của Pháp,"Việc ""cải cách"" bộ máy chính quyền được bắt đầu ngay từ đầu năm 1930, tức là trước khi ""Chương trình cải cách"" của Pierre Pasquier chính thức được chính quốc chấp thuận. Đối với bộ máy hành chính của Pháp ở thuộc địa, việc củng cố, tổ chức lại gần như đã được hoàn tất ở giai đoạn trước nên mục đích chính của việc ""cải cách"" bộ máy chính quyền lần này là tập trung vực dậy bộ máy chính phủ Nam triều.","Mục đích chính của việc ""cải cách"" bộ máy chính quyền lần này là gì?",tập trung vực dậy bộ máy chính phủ Nam triều,"Mục đích chính của đợt ""cải cách"" này là tập trung vào việc khôi phục bộ máy chính phủ Nam triều."
2012,Giai đoạn 1858 - 1945,Chính sách thuộc địa 'mới' của Pháp,"Ở Bắc Kỳ, ngày 7/4/1930, Thống sứ Robin ra nghị định thi hành Nghị định Toàn quyền ngày 3/3/1930 để chấn chỉnh lại Viện dân biểu Bắc Kỳ', với nội dung là tăng thêm quyền hạn cho Thống sứ đối với cơ quan dân biểu này và tăng thêm số thành viên người Việt trong cơ cấu của nó. Theo đó, bên cạnh số đại biểu được bầu ra, căn cứ đề nghị của Công sứ và Đốc lý các tỉnh, Thống sứ có quyền chỉ định thêm một số thành viên bằng 1/4 tổng số nghị viên trong Viện; nhiệm kỳ của Viện từ 3 năm tăng lên 4 năm; sáp nhập hai viện dân biểu Tây - Nam “để cho các nghị viên Nam có dịp học hỏi các nghị viên Tây”.",Nghị định của Thống sứ Robin về Viện dân biểu Bắc Kỳ có nội dung gì?,"tăng quyền hạn cho Thống sứ, tăng số thành viên người Việt, tăng nhiệm kỳ, sáp nhập hai viện dân biểu","Nghị định của Thống sứ Robin nhằm tăng quyền hạn của Thống sứ đối với Viện dân biểu Bắc Kỳ, tăng số lượng thành viên người Việt, kéo dài nhiệm kỳ của Viện lên 4 năm và sáp nhập hai viện dân biểu Tây - Nam."
2013,Giai đoạn 1858 - 1945,Chính sách thuộc địa 'mới' của Pháp,"Để khôi phục quyền lực và ""danh giá"" cho bộ máy quan lại Nam triều, Thống sứ Bắc Kỳ ra Nghị định 3/7/19302, sửa đổi Nghị định 25/6/1922 về quy chế tuyển dụng quan lại cấp tổng lý. Theo Nghị định 25/6/1922, Tổng lý là do dân bầu, nay được sửa lại là do chính phủ Nam triều bổ dụng, hình thức bầu chỉ là ngoại lệ. Thêm nữa, các tổng lý này làm việc trong một thời hạn nhất định mà không bị chê trách sẽ được thăng thưởng phẩm hàm. Các Hội đồng Kỳ mục hàng tỉnh (Conseil provincial des Notables indigènes) trên phạm vi cả ba kỳ cũng được thành lập và tổ chức lại. Ngày 1/8/1930, Toàn quyền Đông Dương phê chuẩn Nghị định của Khâm sứ Trung Kỳ tổ chức ở mỗi tỉnh Trung Kỳ một Hội đồng kỳ mục bản xứ (trừ Đồng Nai thượng và Kon Tum, theo chế độ dành riêng cho các tỉnh cao nguyên)1. Ở Nam Kỳ, theo đề nghị của Toàn quyền Đông Dương, ngày 19/8/1930, Tổng thống Pháp ra sắc lệnh tổ chức Hội đồng kỳ mục hàng tỉnh ở xứ này. Cũng như vậy, Nghị định 21/11/1930, sửa đổi một số điều khoản của Nghị định ngày 19/3/1913 liên quan đến Hội đồng kỳ mục hàng tỉnh ở Bắc Kỳ.",Nghị định 3/7/1930 của Thống sứ Bắc Kỳ sửa đổi quy chế tuyển dụng tổng lý như thế nào?,tổng lý do chính phủ Nam triều bổ dụng thay vì dân bầu,Nghị định này thay đổi quy chế tuyển dụng tổng lý từ dân bầu sang do chính phủ Nam triều bổ nhiệm.
2014,Giai đoạn 1858 - 1945,Chính sách thuộc địa 'mới' của Pháp,"Để khôi phục quyền lực và ""danh giá"" cho bộ máy quan lại Nam triều, Thống sứ Bắc Kỳ ra Nghị định 3/7/19302, sửa đổi Nghị định 25/6/1922 về quy chế tuyển dụng quan lại cấp tổng lý. Theo Nghị định 25/6/1922, Tổng lý là do dân bầu, nay được sửa lại là do chính phủ Nam triều bổ dụng, hình thức bầu chỉ là ngoại lệ. Thêm nữa, các tổng lý này làm việc trong một thời hạn nhất định mà không bị chê trách sẽ được thăng thưởng phẩm hàm. Các Hội đồng Kỳ mục hàng tỉnh (Conseil provincial des Notables indigènes) trên phạm vi cả ba kỳ cũng được thành lập và tổ chức lại. Ngày 1/8/1930, Toàn quyền Đông Dương phê chuẩn Nghị định của Khâm sứ Trung Kỳ tổ chức ở mỗi tỉnh Trung Kỳ một Hội đồng kỳ mục bản xứ (trừ Đồng Nai thượng và Kon Tum, theo chế độ dành riêng cho các tỉnh cao nguyên)1. Ở Nam Kỳ, theo đề nghị của Toàn quyền Đông Dương, ngày 19/8/1930, Tổng thống Pháp ra sắc lệnh tổ chức Hội đồng kỳ mục hàng tỉnh ở xứ này. Cũng như vậy, Nghị định 21/11/1930, sửa đổi một số điều khoản của Nghị định ngày 19/3/1913 liên quan đến Hội đồng kỳ mục hàng tỉnh ở Bắc Kỳ.",Hội đồng nào được thành lập và tổ chức lại ở cả ba kỳ?,Hội đồng Kỳ mục hàng tỉnh,Hội đồng Kỳ mục hàng tỉnh được thành lập và tổ chức lại trên phạm vi cả ba kỳ.
2015,Giai đoạn 1858 - 1945,Chính sách thuộc địa 'mới' của Pháp,"Để khôi phục quyền lực và ""danh giá"" cho bộ máy quan lại Nam triều, Thống sứ Bắc Kỳ ra Nghị định 3/7/19302, sửa đổi Nghị định 25/6/1922 về quy chế tuyển dụng quan lại cấp tổng lý. Theo Nghị định 25/6/1922, Tổng lý là do dân bầu, nay được sửa lại là do chính phủ Nam triều bổ dụng, hình thức bầu chỉ là ngoại lệ. Thêm nữa, các tổng lý này làm việc trong một thời hạn nhất định mà không bị chê trách sẽ được thăng thưởng phẩm hàm. Các Hội đồng Kỳ mục hàng tỉnh (Conseil provincial des Notables indigènes) trên phạm vi cả ba kỳ cũng được thành lập và tổ chức lại. Ngày 1/8/1930, Toàn quyền Đông Dương phê chuẩn Nghị định của Khâm sứ Trung Kỳ tổ chức ở mỗi tỉnh Trung Kỳ một Hội đồng kỳ mục bản xứ (trừ Đồng Nai thượng và Kon Tum, theo chế độ dành riêng cho các tỉnh cao nguyên)1. Ở Nam Kỳ, theo đề nghị của Toàn quyền Đông Dương, ngày 19/8/1930, Tổng thống Pháp ra sắc lệnh tổ chức Hội đồng kỳ mục hàng tỉnh ở xứ này. Cũng như vậy, Nghị định 21/11/1930, sửa đổi một số điều khoản của Nghị định ngày 19/3/1913 liên quan đến Hội đồng kỳ mục hàng tỉnh ở Bắc Kỳ.",Thời điểm thành lập Hội đồng kỳ mục bản xứ ở Trung Kỳ và Hội đồng kỳ mục hàng tỉnh ở Nam Kỳ là khi nào?,"1/8/1930 ở Trung Kỳ, 19/8/1930 ở Nam Kỳ","Hội đồng kỳ mục bản xứ được thành lập ở mỗi tỉnh Trung Kỳ vào ngày 1 tháng 8 năm 1930, và Hội đồng kỳ mục hàng tỉnh ở Nam Kỳ được thành lập vào ngày 19 tháng 8 năm 1930."
2016,Giai đoạn 1858 - 1945,Chính sách thuộc địa 'mới' của Pháp,"Sau chuyến thị sát Đông Dương của Paul Reynaud, việc “cải cách chế độ quan trường” được thúc đẩy mạnh mẽ, theo phương châm “cậy gậy và củ cà rốt”, tức là vừa đe doạ, quy trách nhiệm vừa ban phát một vài quyền lợi vật chất và tinh thần. Về “cây gậy” thì như đã biết, Chính phủ Pháp không muốn cho lập ra một ủy ban điều tra thuộc địa của Nghị viện Pháp nhưng lại cho lập ra một phái đoàn đặc biệt do Morché - Chủ tịch Tòa thượng thẩm Hà Nội đứng đầu và thành viên là những viên chức cao cấp Pháp - Việt chống Cộng quyết liệt như: Perrout - đại diện Đại hội đồng Kinh tế và Tài chính; Thiếu tướng Bonnet; Tôn Thất Hân - cựu Tổng đốc; Dupuy - Thanh tra các cơ quan chính trị; Dioque - Kiểm soát viên các cơ quan cảnh sát và an ninh. Chức năng của phái đoàn này là vừa phải tìm ra “thủ phạm"", tức những người cộng sản, vừa phải điều tra đối với chính các quan lại Nam triều, từ Tổng đốc trở xuống, để xét xem hàng ngũ này có biết tới “thực tế cộng sản” hay không, có hoàn thành trách nhiệm trong lúc “rối loạn” không, có kiểm tra, đôn đốc các thuộc hạ và có giữ mối liên hệ với Công sứ hay không... Về “củ cà rốt” thì đó là việc Phủ Toàn quyền tìm cách phục hồi và làm tăng quyền lực cho các quan chức người Việt cùng bộ máy chính quyền từ tỉnh tới các làng xã, đồng thời ban phát thêm quyền lợi vật chất cho đội ngũ này.","Phương châm ""cải cách chế độ quan trường"" sau chuyến thị sát của Paul Reynaud là gì?",“cậy gậy và củ cà rốt”,"Phương châm ""cải cách chế độ quan trường"" là ""cậy gậy và củ cà rốt"", kết hợp giữa đe dọa, trách nhiệm và ban phát quyền lợi."
2017,Giai đoạn 1858 - 1945,Chính sách thuộc địa 'mới' của Pháp,"Sau chuyến thị sát Đông Dương của Paul Reynaud, việc “cải cách chế độ quan trường” được thúc đẩy mạnh mẽ, theo phương châm “cậy gậy và củ cà rốt”, tức là vừa đe doạ, quy trách nhiệm vừa ban phát một vài quyền lợi vật chất và tinh thần. Về “cây gậy” thì như đã biết, Chính phủ Pháp không muốn cho lập ra một ủy ban điều tra thuộc địa của Nghị viện Pháp nhưng lại cho lập ra một phái đoàn đặc biệt do Morché - Chủ tịch Tòa thượng thẩm Hà Nội đứng đầu và thành viên là những viên chức cao cấp Pháp - Việt chống Cộng quyết liệt như: Perrout - đại diện Đại hội đồng Kinh tế và Tài chính; Thiếu tướng Bonnet; Tôn Thất Hân - cựu Tổng đốc; Dupuy - Thanh tra các cơ quan chính trị; Dioque - Kiểm soát viên các cơ quan cảnh sát và an ninh. Chức năng của phái đoàn này là vừa phải tìm ra “thủ phạm"", tức những người cộng sản, vừa phải điều tra đối với chính các quan lại Nam triều, từ Tổng đốc trở xuống, để xét xem hàng ngũ này có biết tới “thực tế cộng sản” hay không, có hoàn thành trách nhiệm trong lúc “rối loạn” không, có kiểm tra, đôn đốc các thuộc hạ và có giữ mối liên hệ với Công sứ hay không... Về “củ cà rốt” thì đó là việc Phủ Toàn quyền tìm cách phục hồi và làm tăng quyền lực cho các quan chức người Việt cùng bộ máy chính quyền từ tỉnh tới các làng xã, đồng thời ban phát thêm quyền lợi vật chất cho đội ngũ này.",Phái đoàn đặc biệt do Morché đứng đầu có chức năng gì?,"tìm ""thủ phạm"" cộng sản, điều tra quan lại Nam triều",Phái đoàn này có nhiệm vụ tìm ra những người cộng sản và điều tra trách nhiệm của các quan lại Nam triều trong việc đối phó với phong trào cách mạng.
2018,Giai đoạn 1858 - 1945,Chính sách thuộc địa 'mới' của Pháp,"Sau chuyến thị sát Đông Dương của Paul Reynaud, việc “cải cách chế độ quan trường” được thúc đẩy mạnh mẽ, theo phương châm “cậy gậy và củ cà rốt”, tức là vừa đe doạ, quy trách nhiệm vừa ban phát một vài quyền lợi vật chất và tinh thần. Về “cây gậy” thì như đã biết, Chính phủ Pháp không muốn cho lập ra một ủy ban điều tra thuộc địa của Nghị viện Pháp nhưng lại cho lập ra một phái đoàn đặc biệt do Morché - Chủ tịch Tòa thượng thẩm Hà Nội đứng đầu và thành viên là những viên chức cao cấp Pháp - Việt chống Cộng quyết liệt như: Perrout - đại diện Đại hội đồng Kinh tế và Tài chính; Thiếu tướng Bonnet; Tôn Thất Hân - cựu Tổng đốc; Dupuy - Thanh tra các cơ quan chính trị; Dioque - Kiểm soát viên các cơ quan cảnh sát và an ninh. Chức năng của phái đoàn này là vừa phải tìm ra “thủ phạm"", tức những người cộng sản, vừa phải điều tra đối với chính các quan lại Nam triều, từ Tổng đốc trở xuống, để xét xem hàng ngũ này có biết tới “thực tế cộng sản” hay không, có hoàn thành trách nhiệm trong lúc “rối loạn” không, có kiểm tra, đôn đốc các thuộc hạ và có giữ mối liên hệ với Công sứ hay không... Về “củ cà rốt” thì đó là việc Phủ Toàn quyền tìm cách phục hồi và làm tăng quyền lực cho các quan chức người Việt cùng bộ máy chính quyền từ tỉnh tới các làng xã, đồng thời ban phát thêm quyền lợi vật chất cho đội ngũ này.","Biện pháp ""củ cà rốt"" trong ""cải cách"" là gì?",phục hồi quyền lực và ban phát quyền lợi vật chất cho quan chức người Việt,"Biện pháp ""củ cà rốt"" là việc Phủ Toàn quyền khôi phục và tăng cường quyền lực cho các quan chức người Việt, đồng thời ban phát thêm quyền lợi vật chất."
2019,Giai đoạn 1858 - 1945,Chính sách thuộc địa 'mới' của Pháp,"Chẳng hạn ở Bắc Kỳ, từ năm 1929, Tổng đốc, Tuần phủ được Thống sứ cho phép: “có quyền được phê vào lý lịch và xét đoán thái độ của các viên chức các sở làm việc trong hàng tỉnh”'. Tháng 10/1930, Thống sứ còn quyết định tăng lương cho viên chức công sở, cho lính khố xanh “do có công với nhà nước trong vụ biến động vừa rồi"" (tức là đàn áp phong trào cách mạng - TTT), mỗi năm tốn ngót 8 vạn đồng của ngân sách... Cùng lúc, Thống sứ Bắc Kỳ còn đưa ra lộ trình tăng lương cho các chức quan từ cấp phủ, huyện đến Tổng đốc, Tuần phủ với khoản tiền tổng cộng 40 vạn đồng được trích từ ngân sách cấp xứ. Năm 1932, Toàn quyền Đông Dương liên tục ban hành văn bản tăng lương và gia ngạch cho quan lại Nam triều: Nghị định tháng 1/1932 tăng lương cho nha lại, từ 120% đến 130% tây loại; Nghị định tháng 4/1932 gia thêm ngạch Thông phán thượng hạng cho nha lại với mức lương cao ngất ngưởng từ 1.200 đến 1.440 đồng; Nghị định tháng 11/1932 tăng lương cho viên chức bản xứ làm việc tại các công sở Đông Pháp... Kế hoạch tăng lương gặp khó khăn do ngân sách bị thâm hụt, song đó đã là ""củ cà rốt"" đối với giới chức bản xứ rồi.","Quyền hạn mới nào được Thống sứ trao cho Tổng đốc, Tuần phủ ở Bắc Kỳ từ năm 1929?",phê vào lý lịch và xét đoán thái độ viên chức,"Thống sứ cho phép Tổng đốc, Tuần phủ có quyền phê bình vào lý lịch và đánh giá thái độ của các viên chức cấp tỉnh."
