index,period,heading,context,question,extractive answer,abstractive answer
1010,Giai đoạn 1954 -1975,Bước đầu xây dựng cơ sở vật chất cho Chủ nghĩa Xã hội,"Các Hội nghị của Ban Chấp hành Trung ương Đảng, trong khoảng thời gian từ năm 1961 đến năm 1965, đã bàn và quyết định những vấn đề cụ thể về các lĩnh vực kinh tế, văn hóa, quốc phòng - an ninh... Tất cả các ngành đều triển khai hết sức tích cực hướng tới thực hiện thắng lợi Nghị quyết Đại hội III và những nhiệm vụ của kế hoạch 5 năm lần thứ nhất với ý tưởng muốn mau chóng hoàn thành công cuộc cải tạo để mau chóng phát triển và hiện đại hóa sức sản xuất, đẩy mạnh xây dựng chủ nghĩa xã hội và ngược lại, công cuộc xây dựng chủ nghĩa xã hội giúp cho quan hệ sản xuất mới do cải tạo xã hội chủ nghĩa đưa lại ngày càng được củng cố và phát triển .",Công cuộc xây dựng chủ nghĩa xã hội giúp gì cho quan hệ sản xuất mới?,Củng cố và phát triển quan hệ sản xuất mới.,Công cuộc xây dựng chủ nghĩa xã hội giúp củng cố và phát triển quan hệ sản xuất mới do cải tạo xã hội chủ nghĩa tạo ra.
1011,Giai đoạn 1954 -1975,Bước đầu xây dựng cơ sở vật chất cho Chủ nghĩa Xã hội,"Một số loại hình kinh tế tiếp tục được hoàn thiện quan hệ sản xuất như đưa các xí nghiệp công tư hợp doanh thành một tổ chức sản xuất tập thể. Người công nhân, người lao động làm công trong xí nghiệp và người chủ xí nghiệp hoạt động dưới sự lãnh đạo của cơ quan quản lý công nghiệp và thủ công nghiệp địa phương. Vào tháng 10-1961, việc hoàn thiện quan hệ sản xuất trong nghề vận tải cũng tiếp tục được tiến hành để đưa những người lao động vận tải cá thể vào làm ăn tập thể. Hợp tác xã vận tải thô sơ bậc thấp đường bộ và đường thủy cũng theo 3 nguyên tắc tự nguyện: góp vốn, phương tiện và sức lao động; mọi lợi ích của hợp tác xã phục vụ lợi ích tập thể xã viên; xã viên có quyền tham gia bàn bạc và quyết định mọi công việc của hợp tác xã và cử người đại diện của mình để quản lý hợp tác xã.",Các xí nghiệp công tư hợp doanh được chuyển thành gì?,Thành tổ chức sản xuất tập thể.,Các xí nghiệp công tư hợp doanh được chuyển thành tổ chức sản xuất tập thể dưới sự lãnh đạo của cơ quan quản lý.
1012,Giai đoạn 1954 -1975,Bước đầu xây dựng cơ sở vật chất cho Chủ nghĩa Xã hội,"Một số loại hình kinh tế tiếp tục được hoàn thiện quan hệ sản xuất như đưa các xí nghiệp công tư hợp doanh thành một tổ chức sản xuất tập thể. Người công nhân, người lao động làm công trong xí nghiệp và người chủ xí nghiệp hoạt động dưới sự lãnh đạo của cơ quan quản lý công nghiệp và thủ công nghiệp địa phương. Vào tháng 10-1961, việc hoàn thiện quan hệ sản xuất trong nghề vận tải cũng tiếp tục được tiến hành để đưa những người lao động vận tải cá thể vào làm ăn tập thể. Hợp tác xã vận tải thô sơ bậc thấp đường bộ và đường thủy cũng theo 3 nguyên tắc tự nguyện: góp vốn, phương tiện và sức lao động; mọi lợi ích của hợp tác xã phục vụ lợi ích tập thể xã viên; xã viên có quyền tham gia bàn bạc và quyết định mọi công việc của hợp tác xã và cử người đại diện của mình để quản lý hợp tác xã.",Việc hoàn thiện quan hệ sản xuất trong nghề vận tải được thực hiện như thế nào?,Đưa người lao động vận tải cá thể vào làm ăn tập thể.,Việc hoàn thiện quan hệ sản xuất trong nghề vận tải được thực hiện bằng cách đưa người lao động vận tải cá thể vào làm ăn tập thể.
1013,Giai đoạn 1954 -1975,Bước đầu xây dựng cơ sở vật chất cho Chủ nghĩa Xã hội,"Một số loại hình kinh tế tiếp tục được hoàn thiện quan hệ sản xuất như đưa các xí nghiệp công tư hợp doanh thành một tổ chức sản xuất tập thể. Người công nhân, người lao động làm công trong xí nghiệp và người chủ xí nghiệp hoạt động dưới sự lãnh đạo của cơ quan quản lý công nghiệp và thủ công nghiệp địa phương. Vào tháng 10-1961, việc hoàn thiện quan hệ sản xuất trong nghề vận tải cũng tiếp tục được tiến hành để đưa những người lao động vận tải cá thể vào làm ăn tập thể. Hợp tác xã vận tải thô sơ bậc thấp đường bộ và đường thủy cũng theo 3 nguyên tắc tự nguyện: góp vốn, phương tiện và sức lao động; mọi lợi ích của hợp tác xã phục vụ lợi ích tập thể xã viên; xã viên có quyền tham gia bàn bạc và quyết định mọi công việc của hợp tác xã và cử người đại diện của mình để quản lý hợp tác xã.",Hợp tác xã vận tải thô sơ hoạt động theo nguyên tắc nào?,"Theo 3 nguyên tắc tự nguyện: góp vốn, phương tiện, sức lao động.","Hợp tác xã vận tải thô sơ hoạt động theo 3 nguyên tắc tự nguyện: góp vốn, phương tiện và sức lao động."
1014,Giai đoạn 1954 -1975,Bước đầu xây dựng cơ sở vật chất cho Chủ nghĩa Xã hội,"Trong lĩnh vực tiểu - thủ công nghiệp, ngày 6-6-1961, Liên hiệp Hợp tác xã tiểu công nghiệp - thủ công nghiệp Trung ương thành lập, gọi tắt là Liên hiệp xã Trung ương, chính thức quản lý và điều hành ngành tiểu - thủ công nghiệp miền Bắc từ Trung ương đến cơ sở. Các hợp tác xã tiểu - thủ công nghiệp đã sử dụng các công cụ nửa cơ khí và cơ khí trong sản xuất. Các hợp tác xã thủ công nghiệp chủ yếu lao động thủ công đã được tăng cường cơ sở vật chất và kỹ thuật, sản xuất thêm một số mặt hàng mới. Tuy nhiên, Nhà nước chưa thực sự đầu tư cho loại hình tiểu - thủ công nghiệp tập thể phát triển hoặc là đầu tư quá ít ỏi. Số vốn Nhà nước đầu tư cho các loại hình hợp tác xã (nông nghiệp, tiểu - thủ công nghiệp, nghề cá và nghề muối) vào năm 1960 là 24 triệu đồng và năm 1965 là 91,4 triệu đồng, trong đó các hợp tác xã tiểu - thủ công nghiệp chỉ được 0,3 triệu đồng năm 1960 và 1,7 triệu đồng năm 1965. Với sự đầu tư quá nhỏ bé, các hợp tác xã tiểu - thủ công nghiệp khó có thể đổi mới công cụ và mở rộng sản xuất. Vì vậy, bước sang những năm 1961-1965, tiểu - thủ công nghiệp đã biểu hiện sự phát triển cầm chừng. Nhiều nghề bị mai một, nhiều thợ thủ công và nghệ nhân bỏ nghề. Một lực lượng khá lớn lao động thủ công nghiệp trở về với sản xuất nông nghiệp.",Liên hiệp Hợp tác xã tiểu công nghiệp - thủ công nghiệp Trung ương được thành lập vào năm nào?,Liên hiệp được thành lập vào ngày 6-6-1961.,Liên hiệp Hợp tác xã tiểu công nghiệp - thủ công nghiệp Trung ương được thành lập vào ngày 6-6-1961 để quản lý ngành tiểu - thủ công nghiệp miền Bắc.
1015,Giai đoạn 1954 -1975,Bước đầu xây dựng cơ sở vật chất cho Chủ nghĩa Xã hội,"Trong lĩnh vực tiểu - thủ công nghiệp, ngày 6-6-1961, Liên hiệp Hợp tác xã tiểu công nghiệp - thủ công nghiệp Trung ương thành lập, gọi tắt là Liên hiệp xã Trung ương, chính thức quản lý và điều hành ngành tiểu - thủ công nghiệp miền Bắc từ Trung ương đến cơ sở. Các hợp tác xã tiểu - thủ công nghiệp đã sử dụng các công cụ nửa cơ khí và cơ khí trong sản xuất. Các hợp tác xã thủ công nghiệp chủ yếu lao động thủ công đã được tăng cường cơ sở vật chất và kỹ thuật, sản xuất thêm một số mặt hàng mới. Tuy nhiên, Nhà nước chưa thực sự đầu tư cho loại hình tiểu - thủ công nghiệp tập thể phát triển hoặc là đầu tư quá ít ỏi. Số vốn Nhà nước đầu tư cho các loại hình hợp tác xã (nông nghiệp, tiểu - thủ công nghiệp, nghề cá và nghề muối) vào năm 1960 là 24 triệu đồng và năm 1965 là 91,4 triệu đồng, trong đó các hợp tác xã tiểu - thủ công nghiệp chỉ được 0,3 triệu đồng năm 1960 và 1,7 triệu đồng năm 1965. Với sự đầu tư quá nhỏ bé, các hợp tác xã tiểu - thủ công nghiệp khó có thể đổi mới công cụ và mở rộng sản xuất. Vì vậy, bước sang những năm 1961-1965, tiểu - thủ công nghiệp đã biểu hiện sự phát triển cầm chừng. Nhiều nghề bị mai một, nhiều thợ thủ công và nghệ nhân bỏ nghề. Một lực lượng khá lớn lao động thủ công nghiệp trở về với sản xuất nông nghiệp.",Các hợp tác xã tiểu - thủ công nghiệp đã sử dụng công cụ gì trong sản xuất?,Họ sử dụng công cụ nửa cơ khí và cơ khí.,Các hợp tác xã tiểu - thủ công nghiệp đã sử dụng công cụ nửa cơ khí và cơ khí trong sản xuất để cải tiến quy trình lao động.
1016,Giai đoạn 1954 -1975,Bước đầu xây dựng cơ sở vật chất cho Chủ nghĩa Xã hội,"Trong lĩnh vực tiểu - thủ công nghiệp, ngày 6-6-1961, Liên hiệp Hợp tác xã tiểu công nghiệp - thủ công nghiệp Trung ương thành lập, gọi tắt là Liên hiệp xã Trung ương, chính thức quản lý và điều hành ngành tiểu - thủ công nghiệp miền Bắc từ Trung ương đến cơ sở. Các hợp tác xã tiểu - thủ công nghiệp đã sử dụng các công cụ nửa cơ khí và cơ khí trong sản xuất. Các hợp tác xã thủ công nghiệp chủ yếu lao động thủ công đã được tăng cường cơ sở vật chất và kỹ thuật, sản xuất thêm một số mặt hàng mới. Tuy nhiên, Nhà nước chưa thực sự đầu tư cho loại hình tiểu - thủ công nghiệp tập thể phát triển hoặc là đầu tư quá ít ỏi. Số vốn Nhà nước đầu tư cho các loại hình hợp tác xã (nông nghiệp, tiểu - thủ công nghiệp, nghề cá và nghề muối) vào năm 1960 là 24 triệu đồng và năm 1965 là 91,4 triệu đồng, trong đó các hợp tác xã tiểu - thủ công nghiệp chỉ được 0,3 triệu đồng năm 1960 và 1,7 triệu đồng năm 1965. Với sự đầu tư quá nhỏ bé, các hợp tác xã tiểu - thủ công nghiệp khó có thể đổi mới công cụ và mở rộng sản xuất. Vì vậy, bước sang những năm 1961-1965, tiểu - thủ công nghiệp đã biểu hiện sự phát triển cầm chừng. Nhiều nghề bị mai một, nhiều thợ thủ công và nghệ nhân bỏ nghề. Một lực lượng khá lớn lao động thủ công nghiệp trở về với sản xuất nông nghiệp.",Tại sao tiểu - thủ công nghiệp phát triển cầm chừng trong giai đoạn 1961-1965?,Vì đầu tư của Nhà nước quá ít ỏi.,"Tiểu - thủ công nghiệp phát triển cầm chừng do đầu tư của Nhà nước quá ít, làm khó khăn trong việc đổi mới công cụ và mở rộng sản xuất."
1017,Giai đoạn 1954 -1975,Bước đầu xây dựng cơ sở vật chất cho Chủ nghĩa Xã hội,"Trong lĩnh vực tiểu - thủ công nghiệp, ngày 6-6-1961, Liên hiệp Hợp tác xã tiểu công nghiệp - thủ công nghiệp Trung ương thành lập, gọi tắt là Liên hiệp xã Trung ương, chính thức quản lý và điều hành ngành tiểu - thủ công nghiệp miền Bắc từ Trung ương đến cơ sở. Các hợp tác xã tiểu - thủ công nghiệp đã sử dụng các công cụ nửa cơ khí và cơ khí trong sản xuất. Các hợp tác xã thủ công nghiệp chủ yếu lao động thủ công đã được tăng cường cơ sở vật chất và kỹ thuật, sản xuất thêm một số mặt hàng mới. Tuy nhiên, Nhà nước chưa thực sự đầu tư cho loại hình tiểu - thủ công nghiệp tập thể phát triển hoặc là đầu tư quá ít ỏi. Số vốn Nhà nước đầu tư cho các loại hình hợp tác xã (nông nghiệp, tiểu - thủ công nghiệp, nghề cá và nghề muối) vào năm 1960 là 24 triệu đồng và năm 1965 là 91,4 triệu đồng, trong đó các hợp tác xã tiểu - thủ công nghiệp chỉ được 0,3 triệu đồng năm 1960 và 1,7 triệu đồng năm 1965. Với sự đầu tư quá nhỏ bé, các hợp tác xã tiểu - thủ công nghiệp khó có thể đổi mới công cụ và mở rộng sản xuất. Vì vậy, bước sang những năm 1961-1965, tiểu - thủ công nghiệp đã biểu hiện sự phát triển cầm chừng. Nhiều nghề bị mai một, nhiều thợ thủ công và nghệ nhân bỏ nghề. Một lực lượng khá lớn lao động thủ công nghiệp trở về với sản xuất nông nghiệp.","Mặc dù có một số cải tiến, tại sao nhiều nghề thủ công vẫn bị mai một?",Do thiếu đầu tư và nhiều thợ bỏ nghề.,Nhiều nghề thủ công bị mai một vì thiếu đầu tư và một số thợ bỏ nghề để chuyển sang sản xuất nông nghiệp.
1018,Giai đoạn 1954 -1975,Bước đầu xây dựng cơ sở vật chất cho Chủ nghĩa Xã hội,"Quá trình cải tạo xã hội chủ nghĩa đối với các thành phần kinh tế cá thể đã làm triệt tiêu gần như hoàn toàn thành phần kinh tế cá thể, tư nhân. Tính đến năm 1965, kinh tế quốc doanh và công tư hợp doanh chiếm 44,6%, kinh tế tập thể hợp tác xã chiếm 45,4%, kinh tế tư nhân cá thể chỉ còn 10,0% (so với 33,6% năm 1960). Nhịp độ cải tạo và phát triển nhanh chóng đồng thời kéo theo sự thay đổi cơ bản về cơ cấu giai cấp ở miền Bắc đã tạo nên một cách nhìn phiến diện, lạc quan về diện mạo của xã hội miền Bắc trong những năm thực hiện kế hoạch 5 năm lần thứ nhất.",Quá trình cải tạo xã hội chủ nghĩa đã ảnh hưởng như thế nào đến kinh tế cá thể?,Kinh tế cá thể gần như bị triệt tiêu hoàn toàn.,"Cải tạo xã hội chủ nghĩa đã làm giảm mạnh tỷ lệ kinh tế cá thể, khiến nó gần như biến mất, chỉ còn 10% vào năm 1965."
1019,Giai đoạn 1954 -1975,Bước đầu xây dựng cơ sở vật chất cho Chủ nghĩa Xã hội,"Quá trình cải tạo xã hội chủ nghĩa đối với các thành phần kinh tế cá thể đã làm triệt tiêu gần như hoàn toàn thành phần kinh tế cá thể, tư nhân. Tính đến năm 1965, kinh tế quốc doanh và công tư hợp doanh chiếm 44,6%, kinh tế tập thể hợp tác xã chiếm 45,4%, kinh tế tư nhân cá thể chỉ còn 10,0% (so với 33,6% năm 1960). Nhịp độ cải tạo và phát triển nhanh chóng đồng thời kéo theo sự thay đổi cơ bản về cơ cấu giai cấp ở miền Bắc đã tạo nên một cách nhìn phiến diện, lạc quan về diện mạo của xã hội miền Bắc trong những năm thực hiện kế hoạch 5 năm lần thứ nhất.",Kinh tế quốc doanh và hợp tác xã chiếm tỷ lệ bao nhiêu trong năm 1965?,Kinh tế quốc doanh và hợp tác xã chiếm 90% vào năm 1965.,"Tính đến năm 1965, kinh tế quốc doanh và hợp tác xã chiếm tổng cộng 90% của nền kinh tế miền Bắc."
