index,period,heading,context,question,extractive answer,abstractive answer
4010,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Sau 15 năm đổi mới, công nghiệp Việt Nam đã có sự phát triển khá mạnh mẽ về mặt quy mô. GDP do công nghiệp sản xuất ngày càng tăng. Tỷ trọng ngành công nghiệp trong toàn bộ nền kinh tế quốc dân tăng từ 28,8% năm 1995 lên 36,7% năm 2000. Các số liệu cũng cho thấy chính sách đổi mới phát huy tác động đến công nghiệp chậm hơn so với tác động của chúng đến các ngành thương mại, dịch vụ.",Tỷ trọng công nghiệp trong GDP năm 2000 là bao nhiêu?,"36,7%.","Đạt 36,7% vào năm 2000."
4011,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Sau 15 năm đổi mới, công nghiệp Việt Nam đã có sự phát triển khá mạnh mẽ về mặt quy mô. GDP do công nghiệp sản xuất ngày càng tăng. Tỷ trọng ngành công nghiệp trong toàn bộ nền kinh tế quốc dân tăng từ 28,8% năm 1995 lên 36,7% năm 2000. Các số liệu cũng cho thấy chính sách đổi mới phát huy tác động đến công nghiệp chậm hơn so với tác động của chúng đến các ngành thương mại, dịch vụ.","Tác động của đổi mới đến công nghiệp so với thương mại, dịch vụ?",Chậm hơn.,Tác động chậm hơn so với thương mại và dịch vụ.
4012,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Trong nội bộ ngành công nghiệp cũng có sự chuyển dịch tích cực, bước đầu tạo ra cơ cấu hợp lý. Xét trong 3 nhóm ngành lớn (công nghiệp khai thác, công nghiệp chế biến, sản xuất và phân phối điện, khí đốt), thì phát triển công nghiệp chế biến là chủ yếu, bình quân chiếm 80,5% giá trị sản xuất toàn ngành công nghiệp và 18,7% tổng sản phẩm trong nước.",Sự chuyển dịch trong nội bộ ngành công nghiệp diễn ra như thế nào?,"Tích cực, bước đầu tạo ra cơ cấu hợp lý.","Có sự thay đổi tích cực, tạo cơ cấu hợp lý ban đầu."
4013,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Trong nội bộ ngành công nghiệp cũng có sự chuyển dịch tích cực, bước đầu tạo ra cơ cấu hợp lý. Xét trong 3 nhóm ngành lớn (công nghiệp khai thác, công nghiệp chế biến, sản xuất và phân phối điện, khí đốt), thì phát triển công nghiệp chế biến là chủ yếu, bình quân chiếm 80,5% giá trị sản xuất toàn ngành công nghiệp và 18,7% tổng sản phẩm trong nước.",Nhóm ngành nào chiếm tỷ trọng chủ yếu trong công nghiệp?,Công nghiệp chế biến.,Công nghiệp chế biến chiếm tỷ trọng lớn nhất.
4014,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Trong nội bộ ngành công nghiệp cũng có sự chuyển dịch tích cực, bước đầu tạo ra cơ cấu hợp lý. Xét trong 3 nhóm ngành lớn (công nghiệp khai thác, công nghiệp chế biến, sản xuất và phân phối điện, khí đốt), thì phát triển công nghiệp chế biến là chủ yếu, bình quân chiếm 80,5% giá trị sản xuất toàn ngành công nghiệp và 18,7% tổng sản phẩm trong nước.",Tỷ trọng bình quân của công nghiệp chế biến trong giá trị sản xuất công nghiệp là bao nhiêu?,"80,5%.","Trung bình chiếm 80,5%."
4015,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Công nghiệp chế biến tuy có tỷ trọng giảm sút nhưng vẫn chiếm tỷ trọng lớn (từ 93,6% năm 1986 còn 78,09% năm 2000). Ngành công nghiệp chế biến cũng có sự chuyển dịch cơ cấu rõ rệt. Sau một thời gian được đầu tư, có sự phát triển và có tỷ trọng khá cao (11,3-13,7%), vị trí của công nghiệp dệt đã giảm (chỉ còn chiếm 4,54% giá trị công nghiệp năm 2000).",Tỷ trọng công nghiệp chế biến năm 2000 so với 1986 thay đổi như thế nào?,"Giảm sút (từ 93,6% còn 78,09%).","Giảm từ 93,6% xuống còn 78,09%."
4016,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Công nghiệp chế biến tuy có tỷ trọng giảm sút nhưng vẫn chiếm tỷ trọng lớn (từ 93,6% năm 1986 còn 78,09% năm 2000). Ngành công nghiệp chế biến cũng có sự chuyển dịch cơ cấu rõ rệt. Sau một thời gian được đầu tư, có sự phát triển và có tỷ trọng khá cao (11,3-13,7%), vị trí của công nghiệp dệt đã giảm (chỉ còn chiếm 4,54% giá trị công nghiệp năm 2000).",Tỷ trọng cao nhất của công nghiệp dệt là bao nhiêu?,"11,3-13,7%.","Đạt từ 11,3% đến 13,7%."
4017,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Công nghiệp chế biến tuy có tỷ trọng giảm sút nhưng vẫn chiếm tỷ trọng lớn (từ 93,6% năm 1986 còn 78,09% năm 2000). Ngành công nghiệp chế biến cũng có sự chuyển dịch cơ cấu rõ rệt. Sau một thời gian được đầu tư, có sự phát triển và có tỷ trọng khá cao (11,3-13,7%), vị trí của công nghiệp dệt đã giảm (chỉ còn chiếm 4,54% giá trị công nghiệp năm 2000).",Tỷ trọng của công nghiệp dệt năm 2000 là bao nhiêu?,"4,54%.","Chỉ còn chiếm 4,54%."
4018,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Sự chuyển biến có tính điển hình diễn ra trong công nghiệp cơ khí: từ chỗ ngành này đầu tư thiết bị, nghiên cứu sản xuất nhiều loại máy móc theo yêu cầu phát triển cơ khí nhỏ trong các thập kỷ 1960-1980, cuối thập kỷ 1980 đã chuyển mạnh sang sản xuất hàng tiêu dùng. Sự phân chia thành nhiều ngành hẹp tương tự như công nghiệp cơ khí, công nghiệp điện và điện tử đã nâng tỷ trọng của ngành từ 1,80% năm 1986 lên 3,91% năm 2000. Sản xuất sản phẩm phi kim đã được tách ra thành một ngành độc lập.",Công nghiệp cơ khí chuyển đổi sản xuất sang mặt hàng nào vào cuối thập kỷ 80?,Sản xuất hàng tiêu dùng.,Chuyển sang sản xuất hàng tiêu dùng.
4019,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Sự chuyển biến có tính điển hình diễn ra trong công nghiệp cơ khí: từ chỗ ngành này đầu tư thiết bị, nghiên cứu sản xuất nhiều loại máy móc theo yêu cầu phát triển cơ khí nhỏ trong các thập kỷ 1960-1980, cuối thập kỷ 1980 đã chuyển mạnh sang sản xuất hàng tiêu dùng. Sự phân chia thành nhiều ngành hẹp tương tự như công nghiệp cơ khí, công nghiệp điện và điện tử đã nâng tỷ trọng của ngành từ 1,80% năm 1986 lên 3,91% năm 2000. Sản xuất sản phẩm phi kim đã được tách ra thành một ngành độc lập.",Tỷ trọng công nghiệp điện và điện tử năm 2000 so với 1986 thay đổi như thế nào?,"Từ 1,80% lên 3,91%.","Tăng từ 1,80% lên 3,91%."
4020,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Sự chuyển biến có tính điển hình diễn ra trong công nghiệp cơ khí: từ chỗ ngành này đầu tư thiết bị, nghiên cứu sản xuất nhiều loại máy móc theo yêu cầu phát triển cơ khí nhỏ trong các thập kỷ 1960-1980, cuối thập kỷ 1980 đã chuyển mạnh sang sản xuất hàng tiêu dùng. Sự phân chia thành nhiều ngành hẹp tương tự như công nghiệp cơ khí, công nghiệp điện và điện tử đã nâng tỷ trọng của ngành từ 1,80% năm 1986 lên 3,91% năm 2000. Sản xuất sản phẩm phi kim đã được tách ra thành một ngành độc lập.",Ngành sản xuất nào được tách ra thành ngành độc lập?,Sản xuất sản phẩm phi kim.,Sản xuất sản phẩm phi kim.
4021,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Cơ cấu ngành công nghiệp có sự chuyển dịch đáng kể, hình thành một số ngành chủ lực như: khai thác dầu khí chiếm khoảng 11,2% tổng giá trị sản xuất toàn ngành; công nghiệp sản xuất và chế biến thực phẩm, đồ uống chiếm 20,1%; dệt, da giày, may mặc chiếm 12,4%; sản xuất hóa chất, cao su, plastic chiếm 9,6%; sản xuất các sản phẩm từ khoáng phi kim loại chiếm 8,9%.",Ngành nào chiếm tỷ trọng cao nhất trong tổng giá trị sản xuất công nghiệp?,"Công nghiệp sản xuất và chế biến thực phẩm, đồ uống.",Công nghiệp thực phẩm và đồ uống.
4022,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Cơ cấu ngành công nghiệp có sự chuyển dịch đáng kể, hình thành một số ngành chủ lực như: khai thác dầu khí chiếm khoảng 11,2% tổng giá trị sản xuất toàn ngành; công nghiệp sản xuất và chế biến thực phẩm, đồ uống chiếm 20,1%; dệt, da giày, may mặc chiếm 12,4%; sản xuất hóa chất, cao su, plastic chiếm 9,6%; sản xuất các sản phẩm từ khoáng phi kim loại chiếm 8,9%.",Tỷ trọng của ngành khai thác dầu khí là bao nhiêu?,"Khoảng 11,2%.","Khoảng 11,2%."
4023,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Cơ cấu ngành công nghiệp có sự chuyển dịch đáng kể, hình thành một số ngành chủ lực như: khai thác dầu khí chiếm khoảng 11,2% tổng giá trị sản xuất toàn ngành; công nghiệp sản xuất và chế biến thực phẩm, đồ uống chiếm 20,1%; dệt, da giày, may mặc chiếm 12,4%; sản xuất hóa chất, cao su, plastic chiếm 9,6%; sản xuất các sản phẩm từ khoáng phi kim loại chiếm 8,9%.","Ngành dệt, da giày, may mặc chiếm bao nhiêu phần trăm?","12,4%.","Chiếm 12,4%."
4024,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Những ngành công nghiệp chế biến này vừa giải quyết nhu cầu tiêu dùng thiết yếu, vừa góp phần giải quyết việc làm cho toàn xã hội vì đều là những ngành thu hút nhiều lao động.",Các ngành công nghiệp chế biến chủ lực có vai trò gì?,"Giải quyết nhu cầu tiêu dùng thiết yếu, vừa góp phần giải quyết việc làm.",Đáp ứng nhu cầu tiêu dùng và tạo việc làm.
4025,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Những ngành công nghiệp chế biến này vừa giải quyết nhu cầu tiêu dùng thiết yếu, vừa góp phần giải quyết việc làm cho toàn xã hội vì đều là những ngành thu hút nhiều lao động.",Đặc điểm chung của các ngành công nghiệp chế biến chủ lực là gì?,Những ngành thu hút nhiều lao động.,Đều là những ngành sử dụng nhiều lao động.
4026,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Ngành công nghiệp chế tác chiếm 80% giá trị sản lượng công nghiệp. Công nghiệp xây dựng phát triển mạnh với thiết bị công nghệ ngày càng hiện đại. Sản phẩm công nghiệp xuất khẩu ngày càng tăng, có chỗ đứng trong những thị trường lớn. Ngành công nghiệp điện, khí đốt và nước chiếm 6% toàn bộ ngành công nghiệp. Tỷ trọng ngành điện, khí đốt và nước trong giá trị sản xuất công nghiệp có xu hướng giảm.",Tỷ lệ giá trị sản lượng của ngành công nghiệp chế tác là bao nhiêu?,80%.,Chiếm 80%.
4027,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Ngành công nghiệp chế tác chiếm 80% giá trị sản lượng công nghiệp. Công nghiệp xây dựng phát triển mạnh với thiết bị công nghệ ngày càng hiện đại. Sản phẩm công nghiệp xuất khẩu ngày càng tăng, có chỗ đứng trong những thị trường lớn. Ngành công nghiệp điện, khí đốt và nước chiếm 6% toàn bộ ngành công nghiệp. Tỷ trọng ngành điện, khí đốt và nước trong giá trị sản xuất công nghiệp có xu hướng giảm.",Đặc điểm phát triển của ngành công nghiệp xây dựng là gì?,Phát triển mạnh với thiết bị công nghệ ngày càng hiện đại.,Phát triển mạnh mẽ với công nghệ hiện đại.
4028,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Ngành công nghiệp chế tác chiếm 80% giá trị sản lượng công nghiệp. Công nghiệp xây dựng phát triển mạnh với thiết bị công nghệ ngày càng hiện đại. Sản phẩm công nghiệp xuất khẩu ngày càng tăng, có chỗ đứng trong những thị trường lớn. Ngành công nghiệp điện, khí đốt và nước chiếm 6% toàn bộ ngành công nghiệp. Tỷ trọng ngành điện, khí đốt và nước trong giá trị sản xuất công nghiệp có xu hướng giảm.","Tỷ trọng ngành điện, khí đốt và nước trong toàn bộ ngành công nghiệp là bao nhiêu?",6%.,Chiếm 6%.
4029,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Ngoài ra, nhiều ngành công nghiệp chuyên môn hóa đã được hình thành, trong đó có những ngành mới, liên quan đến tiến bộ khoa học công nghệ bước đầu được hình thành và phát triển như: công nghiệp điện tử và viễn thông, công nghiệp vật liệu mới, sản xuất ô tô, thiết bị chính xác, máy tính, máy văn phòng... đi kèm theo đó là các khu công nghiệp, khu chế xuất với nhiều cơ sở sản xuất có công nghệ hiện đại.",Những ngành công nghiệp mới nào liên quan đến khoa học công nghệ đã hình thành?,"Công nghiệp điện tử và viễn thông, công nghiệp vật liệu mới, sản xuất ô tô, thiết bị chính xác, máy tính, máy văn phòng.","Điện tử, viễn thông, vật liệu mới, ô tô, thiết bị chính xác, máy tính, văn phòng."
4030,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Ngoài ra, nhiều ngành công nghiệp chuyên môn hóa đã được hình thành, trong đó có những ngành mới, liên quan đến tiến bộ khoa học công nghệ bước đầu được hình thành và phát triển như: công nghiệp điện tử và viễn thông, công nghiệp vật liệu mới, sản xuất ô tô, thiết bị chính xác, máy tính, máy văn phòng... đi kèm theo đó là các khu công nghiệp, khu chế xuất với nhiều cơ sở sản xuất có công nghệ hiện đại.",Sự hình thành các ngành công nghiệp mới đi kèm với điều gì?,"Các khu công nghiệp, khu chế xuất với nhiều cơ sở sản xuất có công nghệ hiện đại.","Sự phát triển của các khu công nghiệp, khu chế xuất hiện đại."
4031,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Trên thực tế, sản phẩm của công nghiệp nói chung chỉ được tiêu thụ trong nước là chính. Một số ngành có lượng sản phẩm xuất khẩu được nhiều như may mặc, giày dép thì lại mất thị trường trong nước bởi không cạnh tranh được với sản phẩm của Trung Quốc và chủ yếu chỉ là các sản phẩm thông thường, chưa có sản phẩm cao cấp. Trong số sản phẩm được xuất khẩu, tỷ lệ hàng gia công còn lớn. Do vậy, giá trị gia tăng trong tổng giá trị kim ngạch xuất khẩu thấp, lợi nhuận thấp, vừa phụ thuộc vào thị trường, vừa phụ thuộc vào các trung gian nước ngoài.",Thị trường tiêu thụ chính của sản phẩm công nghiệp Việt Nam là đâu?,Trong nước là chính.,Chủ yếu tiêu thụ ở thị trường nội địa.
4032,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Trên thực tế, sản phẩm của công nghiệp nói chung chỉ được tiêu thụ trong nước là chính. Một số ngành có lượng sản phẩm xuất khẩu được nhiều như may mặc, giày dép thì lại mất thị trường trong nước bởi không cạnh tranh được với sản phẩm của Trung Quốc và chủ yếu chỉ là các sản phẩm thông thường, chưa có sản phẩm cao cấp. Trong số sản phẩm được xuất khẩu, tỷ lệ hàng gia công còn lớn. Do vậy, giá trị gia tăng trong tổng giá trị kim ngạch xuất khẩu thấp, lợi nhuận thấp, vừa phụ thuộc vào thị trường, vừa phụ thuộc vào các trung gian nước ngoài.",Ngành nào xuất khẩu nhiều nhưng lại yếu thế ở thị trường nội địa?,"May mặc, giày dép.",Ngành may mặc và giày dép.
4033,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Trên thực tế, sản phẩm của công nghiệp nói chung chỉ được tiêu thụ trong nước là chính. Một số ngành có lượng sản phẩm xuất khẩu được nhiều như may mặc, giày dép thì lại mất thị trường trong nước bởi không cạnh tranh được với sản phẩm của Trung Quốc và chủ yếu chỉ là các sản phẩm thông thường, chưa có sản phẩm cao cấp. Trong số sản phẩm được xuất khẩu, tỷ lệ hàng gia công còn lớn. Do vậy, giá trị gia tăng trong tổng giá trị kim ngạch xuất khẩu thấp, lợi nhuận thấp, vừa phụ thuộc vào thị trường, vừa phụ thuộc vào các trung gian nước ngoài.",Đặc điểm của hàng xuất khẩu của Việt Nam là gì?,"Tỷ lệ hàng gia công còn lớn, giá trị gia tăng thấp.","Tỷ lệ gia công cao, giá trị gia tăng thấp."
4034,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Cơ cấu vùng kinh tế cũng bắt đầu có sự chuyển dịch theo hướng hình thành các vùng động lực phát triển kinh tế, vùng chuyên canh và các khu công nghiệp tập trung, khu chế xuất với quy mô lớn. Năm 2000, Việt Nam có 69 khu chế xuất dàn trải trên địa bàn 28 tỉnh, thành phố trong cả nước theo hướng vừa tập trung đẩy mạnh phát triển công nghiệp ở các vùng có lợi thế và tiềm năng, vừa tạo điều kiện để các địa phương có ít lợi thế hơn, có động lực thúc đẩy chuyển dịch cơ cấu kinh tế theo hướng CNH, HĐH.",Cơ cấu vùng kinh tế chuyển dịch theo hướng nào?,"Hình thành các vùng động lực phát triển kinh tế, vùng chuyên canh và các khu công nghiệp tập trung.","Hình thành các vùng kinh tế động lực, chuyên canh và khu công nghiệp tập trung."
4035,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Cơ cấu vùng kinh tế cũng bắt đầu có sự chuyển dịch theo hướng hình thành các vùng động lực phát triển kinh tế, vùng chuyên canh và các khu công nghiệp tập trung, khu chế xuất với quy mô lớn. Năm 2000, Việt Nam có 69 khu chế xuất dàn trải trên địa bàn 28 tỉnh, thành phố trong cả nước theo hướng vừa tập trung đẩy mạnh phát triển công nghiệp ở các vùng có lợi thế và tiềm năng, vừa tạo điều kiện để các địa phương có ít lợi thế hơn, có động lực thúc đẩy chuyển dịch cơ cấu kinh tế theo hướng CNH, HĐH.","Năm 2000, Việt Nam có bao nhiêu khu chế xuất?",69 khu chế xuất.,Có 69 khu chế xuất.
4036,Giai đoạn 1975 - 2000,"Phát triển kinh tế theo hướng công nghiệp hóa, hiện đại hóa","Cơ cấu vùng kinh tế cũng bắt đầu có sự chuyển dịch theo hướng hình thành các vùng động lực phát triển kinh tế, vùng chuyên canh và các khu công nghiệp tập trung, khu chế xuất với quy mô lớn. Năm 2000, Việt Nam có 69 khu chế xuất dàn trải trên địa bàn 28 tỉnh, thành phố trong cả nước theo hướng vừa tập trung đẩy mạnh phát triển công nghiệp ở các vùng có lợi thế và tiềm năng, vừa tạo điều kiện để các địa phương có ít lợi thế hơn, có động lực thúc đẩy chuyển dịch cơ cấu kinh tế theo hướng CNH, HĐH.",Mục tiêu của việc phân bố các khu chế xuất là gì?,"Tập trung đẩy mạnh phát triển công nghiệp ở các vùng có lợi thế và tiềm năng, vừa tạo điều kiện để các địa phương có ít lợi thế hơn.",Phát triển công nghiệp ở vùng có lợi thế và tạo động lực cho vùng khó khăn hơn.
