index,period,heading,context,question,extractive answer,abstractive answer
5012,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Thang mộc ấp và thái ấp có điểm giống và khác nhau. Giống nhau ở chỗ, thái ấp cũng như thang mộc ấp, thực ấp, trang ấp, thác đao điền đều là đất phong để hưởng bổng lộc. Khác nhau ở đối tượng hưởng đất phong. Trước thời Trần, những người hưởng đất phong thuộc tôn thất, quan lại cao cấp có công với triều đình. Thái ấp chỉ phong cho quý tộc tôn thất, những người có tước vương, hầu, người được ban quốc tính, các trưởng công chúa và không phải nộp tô thuế cho Nhà nước. Còn ấp thang mộc phải nộp tô thuế theo quy định.",Ai được phong thái ấp thời Trần?,"Quý tộc tôn thất, người có tước vương, hầu, người được ban quốc tính, các trưởng công chúa.","Quý tộc tôn thất, người có tước vương, hầu, người được ban quốc tính và các trưởng công chúa."
5013,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Thái ấp không phải nộp tô thuế cho Nhà nước. Còn ấp thang mộc phải nộp tô thuế theo quy định, mặc dù, chính sử không ghi rõ số tô thuế phải nộp nhưng theo ghi chép của Cao Hùng Trưng đời Minh trong An Nam chí nguyên mức tô thuế trên các loại ruộng công như quốc khố điền và thác đao điền (ấp thang mộc) như sau: “Đời Trần, công điền có hai hạng, mỗi hạng có ba bậc: 1. Quốc khố điền: bậc nhất mỗi mẫu nộp 68 đấu, bậc trung nộp 40 đấu, bậc kém 30 đấu; 2. Thác đao điền; bậc nhất mỗi mẫu nộp 10 đấu, bậc trung cứ 3 mẫu phải nộp 10 đấu.",Thái ấp có phải nộp tô thuế không?,Không phải nộp tô thuế.,Không phải nộp tô thuế.
5014,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Thái ấp không phải nộp tô thuế cho Nhà nước. Còn ấp thang mộc phải nộp tô thuế theo quy định, mặc dù, chính sử không ghi rõ số tô thuế phải nộp nhưng theo ghi chép của Cao Hùng Trưng đời Minh trong An Nam chí nguyên mức tô thuế trên các loại ruộng công như quốc khố điền và thác đao điền (ấp thang mộc) như sau: “Đời Trần, công điền có hai hạng, mỗi hạng có ba bậc: 1. Quốc khố điền: bậc nhất mỗi mẫu nộp 68 đấu, bậc trung nộp 40 đấu, bậc kém 30 đấu; 2. Thác đao điền; bậc nhất mỗi mẫu nộp 10 đấu, bậc trung cứ 3 mẫu phải nộp 10 đấu.",Ấp thang mộc có phải nộp tô thuế không?,Phải nộp tô thuế theo quy định.,Phải nộp tô thuế theo quy định.
5015,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Thái ấp không phải nộp tô thuế cho Nhà nước. Còn ấp thang mộc phải nộp tô thuế theo quy định, mặc dù, chính sử không ghi rõ số tô thuế phải nộp nhưng theo ghi chép của Cao Hùng Trưng đời Minh trong An Nam chí nguyên mức tô thuế trên các loại ruộng công như quốc khố điền và thác đao điền (ấp thang mộc) như sau: “Đời Trần, công điền có hai hạng, mỗi hạng có ba bậc: 1. Quốc khố điền: bậc nhất mỗi mẫu nộp 68 đấu, bậc trung nộp 40 đấu, bậc kém 30 đấu; 2. Thác đao điền; bậc nhất mỗi mẫu nộp 10 đấu, bậc trung cứ 3 mẫu phải nộp 10 đấu.","Theo An Nam chí nguyên, mức tô bậc nhất của thác đao điền là bao nhiêu?",Mỗi mẫu nộp 10 đấu.,Mỗi mẫu nộp 10 đấu.
5016,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,Bao nhiêu ruộng tốt đều kể là ruộng công tất cả. Còn những nơi mới khai khẩn thì Nhà nước quy định là của dân. Ruộng đất của dân mỗi mẫu phải nộp 3/10 đấu”.,Ruộng tốt được nhà nước thời Trần xếp vào loại nào?,Ruộng công tất cả.,Đều được coi là ruộng công.
5017,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,Bao nhiêu ruộng tốt đều kể là ruộng công tất cả. Còn những nơi mới khai khẩn thì Nhà nước quy định là của dân. Ruộng đất của dân mỗi mẫu phải nộp 3/10 đấu”.,Ruộng mới khai khẩn thuộc sở hữu của ai?,Của dân.,Thuộc về người dân khai khẩn.
5018,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,Bao nhiêu ruộng tốt đều kể là ruộng công tất cả. Còn những nơi mới khai khẩn thì Nhà nước quy định là của dân. Ruộng đất của dân mỗi mẫu phải nộp 3/10 đấu”.,Mức tô thuế ruộng đất của dân là bao nhiêu?,Mỗi mẫu phải nộp 3/10 đấu.,Mỗi mẫu phải nộp 3/10 đấu.
5019,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Trồng lúa. Lúa là cây được cấy trồng chủ yếu. ""Một sứ giả nhà Nguyên đến nước ta năm 1293, nhận thấy ở vùng đồng bằng này, mỗi năm lúa chín bốn lần. Nông nghiệp thời Trần đã đạt đến trình độ thâm canh tăng vụ khá cao. Ngoài lúa, nhân dân ta còn trồng nhiều thứ hoa màu, trồng dâu nuôi tằm và gia đình nào cũng có vườn cây ăn quả với các thứ hoa quả nhiệt đới phong phú"".",Cây trồng chủ yếu thời Trần là gì?,Lúa.,Lúa.
5020,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Trồng lúa. Lúa là cây được cấy trồng chủ yếu. ""Một sứ giả nhà Nguyên đến nước ta năm 1293, nhận thấy ở vùng đồng bằng này, mỗi năm lúa chín bốn lần. Nông nghiệp thời Trần đã đạt đến trình độ thâm canh tăng vụ khá cao. Ngoài lúa, nhân dân ta còn trồng nhiều thứ hoa màu, trồng dâu nuôi tằm và gia đình nào cũng có vườn cây ăn quả với các thứ hoa quả nhiệt đới phong phú"".",Sứ giả nhà Nguyên nhận thấy lúa ở Đại Việt chín mấy lần một năm?,Bốn lần.,Bốn lần một năm.
5021,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Trồng lúa. Lúa là cây được cấy trồng chủ yếu. ""Một sứ giả nhà Nguyên đến nước ta năm 1293, nhận thấy ở vùng đồng bằng này, mỗi năm lúa chín bốn lần. Nông nghiệp thời Trần đã đạt đến trình độ thâm canh tăng vụ khá cao. Ngoài lúa, nhân dân ta còn trồng nhiều thứ hoa màu, trồng dâu nuôi tằm và gia đình nào cũng có vườn cây ăn quả với các thứ hoa quả nhiệt đới phong phú"".","Ngoài lúa, người dân thời Trần còn trồng và nuôi gì?","Nhiều thứ hoa màu, trồng dâu nuôi tằm và gia đình nào cũng có vườn cây ăn quả.","Nhiều loại hoa màu, dâu tằm và cây ăn quả."
5022,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Nếu như vào thời Đông Hán, đất Giao Chỉ được chép trong Hậu Hán thư, phần Nam Man truyện: “Một năm hai mùa lúa, mười hai tháng tám vụ tằm” thì đến năm 1293, “Mỗi năm bốn mùa lúa chín, tuy vào độ rét nhất của mùa Đông, lúa vẫn tốt bời bời”. Năm 1280 được mùa to, lúa ở hương Trà Kiệu thuộc Khoái lộ một giò có 2 bông.",Hậu Hán thư chép về mùa lúa và tằm ở Giao Chỉ thời Đông Hán như thế nào?,"Một năm hai mùa lúa, mười hai tháng tám vụ tằm.",Một năm hai mùa lúa và gần như quanh năm có vụ tằm.
5023,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Nếu như vào thời Đông Hán, đất Giao Chỉ được chép trong Hậu Hán thư, phần Nam Man truyện: “Một năm hai mùa lúa, mười hai tháng tám vụ tằm” thì đến năm 1293, “Mỗi năm bốn mùa lúa chín, tuy vào độ rét nhất của mùa Đông, lúa vẫn tốt bời bời”. Năm 1280 được mùa to, lúa ở hương Trà Kiệu thuộc Khoái lộ một giò có 2 bông.",Lúa ở hương Trà Kiệu năm 1280 có năng suất ra sao?,Một giò có 2 bông.,Một giò lúa có hai bông.
5024,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Nếu như vào thời Đông Hán, đất Giao Chỉ được chép trong Hậu Hán thư, phần Nam Man truyện: “Một năm hai mùa lúa, mười hai tháng tám vụ tằm” thì đến năm 1293, “Mỗi năm bốn mùa lúa chín, tuy vào độ rét nhất của mùa Đông, lúa vẫn tốt bời bời”. Năm 1280 được mùa to, lúa ở hương Trà Kiệu thuộc Khoái lộ một giò có 2 bông.","Vào năm nào, lúa ở Đại Việt chín bốn mùa một năm?",Năm 1293.,Năm 1293.
5025,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Trồng dâu. Do dân cư Đại Việt phân bố chủ yếu ở đồng bằng, dọc theo bờ những con sông lớn nên đất bãi ven sông rất thích hợp cho việc trồng dâu nuôi tằm. Những “vườn dâu mầm non lên ngăn ngắn... (Đoản đoản tang miêu phố) trồng hàng năm để nuôi tằm, mỗi nhà dăm ba mẫu, có giậu tre rào chung quanh”.",Địa hình nào ở Đại Việt thích hợp trồng dâu nuôi tằm?,Đất bãi ven sông.,Đất bãi dọc theo các con sông lớn.
5026,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Trồng dâu. Do dân cư Đại Việt phân bố chủ yếu ở đồng bằng, dọc theo bờ những con sông lớn nên đất bãi ven sông rất thích hợp cho việc trồng dâu nuôi tằm. Những “vườn dâu mầm non lên ngăn ngắn... (Đoản đoản tang miêu phố) trồng hàng năm để nuôi tằm, mỗi nhà dăm ba mẫu, có giậu tre rào chung quanh”.",Mỗi nhà dân thường trồng bao nhiêu mẫu dâu?,Mỗi nhà dăm ba mẫu.,Khoảng năm ba mẫu.
5027,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Trồng dâu. Do dân cư Đại Việt phân bố chủ yếu ở đồng bằng, dọc theo bờ những con sông lớn nên đất bãi ven sông rất thích hợp cho việc trồng dâu nuôi tằm. Những “vườn dâu mầm non lên ngăn ngắn... (Đoản đoản tang miêu phố) trồng hàng năm để nuôi tằm, mỗi nhà dăm ba mẫu, có giậu tre rào chung quanh”.",Vườn dâu thường được rào bằng gì?,Giậu tre rào chung quanh.,Rào bằng tre xung quanh.
5028,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Trồng cau. Cau được dùng khá phổ biến, trong hoàng tộc và dân gian. Trước khi nhà vua ra ngoài thường dừng lại ở điện Hồ Trà để uống nước, ăn trầu sau đó mới rước ra ngoài. Trong nhân dân, nhà nào cũng trồng cau vì họ có thói quen ăn trầu.",Cây cau được sử dụng phổ biến ở những tầng lớp nào?,Trong hoàng tộc và dân gian.,Cả trong hoàng tộc và dân gian.
5029,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Trồng cau. Cau được dùng khá phổ biến, trong hoàng tộc và dân gian. Trước khi nhà vua ra ngoài thường dừng lại ở điện Hồ Trà để uống nước, ăn trầu sau đó mới rước ra ngoài. Trong nhân dân, nhà nào cũng trồng cau vì họ có thói quen ăn trầu.",Nhà vua thường dừng lại ở đâu trước khi ra ngoài?,Điện Hồ Trà.,Điện Hồ Trà.
5030,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Trồng cau. Cau được dùng khá phổ biến, trong hoàng tộc và dân gian. Trước khi nhà vua ra ngoài thường dừng lại ở điện Hồ Trà để uống nước, ăn trầu sau đó mới rước ra ngoài. Trong nhân dân, nhà nào cũng trồng cau vì họ có thói quen ăn trầu.",Vì sao nhà nào ở Đại Việt cũng trồng cau?,Vì họ có thói quen ăn trầu.,Do thói quen ăn trầu.
5031,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Trồng tre. Các vương hầu quý tộc khi vui đùa thường đội mo nang cầm dùi làm tửu lệnh. Mo nang được bóc ra từ tre. Tre làm hàng rào các vườn và nhà dân: “Tùng tùng trúc chích cù” (Những con đường làng [hai bên] san sát các bụi tre gai). Trần Phu mô tả tre gai có thứ to đường kính có đến bảy tám thốn (tức khoảng 22 - 27cm), gai cứng như sắt, chặt cắm xuống [đất] vẫn cứ sống.",Vương hầu quý tộc dùng mo nang tre làm gì khi vui đùa?,Đội mo nang cầm dùi làm tửu lệnh.,Làm dụng cụ trong trò chơi uống rượu.
5032,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Trồng tre. Các vương hầu quý tộc khi vui đùa thường đội mo nang cầm dùi làm tửu lệnh. Mo nang được bóc ra từ tre. Tre làm hàng rào các vườn và nhà dân: “Tùng tùng trúc chích cù” (Những con đường làng [hai bên] san sát các bụi tre gai). Trần Phu mô tả tre gai có thứ to đường kính có đến bảy tám thốn (tức khoảng 22 - 27cm), gai cứng như sắt, chặt cắm xuống [đất] vẫn cứ sống.",Tre được người dân dùng để làm gì?,Làm hàng rào các vườn và nhà dân.,Làm hàng rào cho vườn và nhà.
5033,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Trồng tre. Các vương hầu quý tộc khi vui đùa thường đội mo nang cầm dùi làm tửu lệnh. Mo nang được bóc ra từ tre. Tre làm hàng rào các vườn và nhà dân: “Tùng tùng trúc chích cù” (Những con đường làng [hai bên] san sát các bụi tre gai). Trần Phu mô tả tre gai có thứ to đường kính có đến bảy tám thốn (tức khoảng 22 - 27cm), gai cứng như sắt, chặt cắm xuống [đất] vẫn cứ sống.",Trần Phu mô tả tre gai ở Đại Việt như thế nào?,"To đường kính có đến bảy tám thốn, gai cứng như sắt.","To, đường kính khoảng 22-27cm, gai cứng như sắt."
5034,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Đắp đê đào sông ngòi. Một trong những biện pháp để bảo vệ mùa màng, phát triển sản xuất là đắp đê, đào kênh, sông phục vụ tưới tiêu, phòng chống lũ lụt, tạo điều kiện thuận lợi cho giao thông đường thủy và thủy lợi.","Đắp đê, đào sông ngòi nhằm mục đích gì?","Bảo vệ mùa màng, phát triển sản xuất.",Bảo vệ sản xuất nông nghiệp và phát triển kinh tế.
5035,Giai đoạn 938 - 1858,Kinh tế nông nghiệp thời nhà Trần ,"Đắp đê đào sông ngòi. Một trong những biện pháp để bảo vệ mùa màng, phát triển sản xuất là đắp đê, đào kênh, sông phục vụ tưới tiêu, phòng chống lũ lụt, tạo điều kiện thuận lợi cho giao thông đường thủy và thủy lợi.",Việc này phục vụ cho những hoạt động nào?,"Tưới tiêu, phòng chống lũ lụt, giao thông đường thủy và thủy lợi.","Tưới tiêu, chống lũ, giao thông thủy và thủy lợi."
5036,Giai đoạn 938 - 1858,Kinh tế thủ công nghiệp và thương nghiệp thời nhà Trần,"Thủ công nghiệp thời Trần khá phát triển với việc xuất hiện nhiều làng nghề như: làng gốm, làng rèn, làng dệt, làng chạm khắc đá, làng chuyên làm nón Ma Lôi, v.v...",Thủ công nghiệp thời Trần có đặc điểm gì?,Khá phát triển với việc xuất hiện nhiều làng nghề.,Phát triển với nhiều làng nghề xuất hiện.
5037,Giai đoạn 938 - 1858,Kinh tế thủ công nghiệp và thương nghiệp thời nhà Trần,"Thủ công nghiệp thời Trần khá phát triển với việc xuất hiện nhiều làng nghề như: làng gốm, làng rèn, làng dệt, làng chạm khắc đá, làng chuyên làm nón Ma Lôi, v.v...",Kể tên một vài làng nghề thủ công nổi tiếng thời Trần?,"Làng gốm, làng rèn, làng dệt, làng chạm khắc đá, làng chuyên làm nón Ma Lôi.","Làng gốm, rèn, dệt, chạm khắc đá và nón Ma Lôi."
5038,Giai đoạn 938 - 1858,Kinh tế thủ công nghiệp và thương nghiệp thời nhà Trần,Thủ công nghiệp thời Trần có hai loại: thủ công nghiệp của Nhà nước và thủ công nghiệp của nhân dân.,Thủ công nghiệp thời Trần được chia thành mấy loại?,Hai loại.,Hai loại.
5039,Giai đoạn 938 - 1858,Kinh tế thủ công nghiệp và thương nghiệp thời nhà Trần,Thủ công nghiệp thời Trần có hai loại: thủ công nghiệp của Nhà nước và thủ công nghiệp của nhân dân.,Hai loại hình thủ công nghiệp thời Trần là gì?,Thủ công nghiệp của Nhà nước và thủ công nghiệp của nhân dân.,Thủ công nghiệp nhà nước và thủ công nghiệp của nhân dân.
5040,Giai đoạn 938 - 1858,Kinh tế thủ công nghiệp và thương nghiệp thời nhà Trần,"Thủ công nghiệp nhà nước gồm: những quan xưởng như xưởng sản xuất vũ khí, đóng chiến thuyền phục vụ cho quân sự, xưởng đúc tiền, cũng có quan xưởng sản xuất đồ gốm. Tuy nhiên, tư liệu về vấn đề này ghi chép không nhiều lại thiếu cụ thể nên khó có thể khảo cứu được cách thức sản xuất như thế nào.",Quan xưởng nhà nước thời Trần sản xuất những gì?,"Vũ khí, đóng chiến thuyền, đúc tiền, đồ gốm.","Vũ khí, chiến thuyền, tiền và đồ gốm."
5041,Giai đoạn 938 - 1858,Kinh tế thủ công nghiệp và thương nghiệp thời nhà Trần,"Thủ công nghiệp nhà nước gồm: những quan xưởng như xưởng sản xuất vũ khí, đóng chiến thuyền phục vụ cho quân sự, xưởng đúc tiền, cũng có quan xưởng sản xuất đồ gốm. Tuy nhiên, tư liệu về vấn đề này ghi chép không nhiều lại thiếu cụ thể nên khó có thể khảo cứu được cách thức sản xuất như thế nào.",Tư liệu ghi chép về thủ công nghiệp nhà nước thời Trần ra sao?,Ghi chép không nhiều lại thiếu cụ thể.,Không nhiều và thiếu chi tiết.
5042,Giai đoạn 938 - 1858,Kinh tế thủ công nghiệp và thương nghiệp thời nhà Trần,"Năm 1262 Nhà nước ra lệnh “cho các đạo làm đồ binh khí và đóng chiến thuyền, tập trận thủy lục ở chỉn bãi phù sa sông Bạch Hạc"".",Nhà nước ra lệnh làm gì vào năm 1262?,"Làm đồ binh khí và đóng chiến thuyền, tập trận thủy lục.","Chế tạo vũ khí, đóng thuyền chiến và tập trận thủy bộ."
5043,Giai đoạn 938 - 1858,Kinh tế thủ công nghiệp và thương nghiệp thời nhà Trần,"Năm 1262 Nhà nước ra lệnh “cho các đạo làm đồ binh khí và đóng chiến thuyền, tập trận thủy lục ở chỉn bãi phù sa sông Bạch Hạc"".",Địa điểm tập trận thủy lục năm 1262 là ở đâu?,Chỉn bãi phù sa sông Bạch Hạc.,Bãi phù sa sông Bạch Hạc.
5044,Giai đoạn 938 - 1858,Kinh tế thủ công nghiệp và thương nghiệp thời nhà Trần,"Theo tài liệu Khảo cổ học và gia phả họ Cao ở Nho Lâm (Diễn Châu, Nghệ An) thì Nho Lâm từ xa xưa đã là làng chuyên rèn sắt và đã cung cấp nhiều thợ cho quan xưởng nhà nước. Ông tổ họ Cao đã từng là thợ rèn làm việc trong xưởng rèn vũ khí của Nhà nước. Trong gia phả dòng họ Cao có ghi: “Triều Trần vũ khố tượng cục Cao tướng công”.","Nho Lâm (Diễn Châu, Nghệ An) nổi tiếng với nghề gì?",Chuyên rèn sắt.,Rèn sắt.
5045,Giai đoạn 938 - 1858,Kinh tế thủ công nghiệp và thương nghiệp thời nhà Trần,"Theo tài liệu Khảo cổ học và gia phả họ Cao ở Nho Lâm (Diễn Châu, Nghệ An) thì Nho Lâm từ xa xưa đã là làng chuyên rèn sắt và đã cung cấp nhiều thợ cho quan xưởng nhà nước. Ông tổ họ Cao đã từng là thợ rèn làm việc trong xưởng rèn vũ khí của Nhà nước. Trong gia phả dòng họ Cao có ghi: “Triều Trần vũ khố tượng cục Cao tướng công”.",Thợ rèn ở Nho Lâm đã làm gì cho nhà nước?,Cung cấp nhiều thợ cho quan xưởng nhà nước.,Cung cấp thợ cho các xưởng của nhà nước.
5046,Giai đoạn 938 - 1858,Kinh tế thủ công nghiệp và thương nghiệp thời nhà Trần,"Theo tài liệu Khảo cổ học và gia phả họ Cao ở Nho Lâm (Diễn Châu, Nghệ An) thì Nho Lâm từ xa xưa đã là làng chuyên rèn sắt và đã cung cấp nhiều thợ cho quan xưởng nhà nước. Ông tổ họ Cao đã từng là thợ rèn làm việc trong xưởng rèn vũ khí của Nhà nước. Trong gia phả dòng họ Cao có ghi: “Triều Trần vũ khố tượng cục Cao tướng công”.",Gia phả họ Cao có ghi chép gì về tổ tiên?,Triều Trần vũ khố tượng cục Cao tướng công.,Tổ tiên làm việc ở xưởng vũ khí thời Trần.
