index,period,heading,context,question,extractive answer,abstractive answer
10,Thời kỳ Trưng Nữ Vương (Giai đoạn 40 – 43),Nước Âu Lạc đầu công nguyên và cuộc khởi nghĩa Hai Bà Trưng,"Vào năm Kiến Vũ thứ tức năm, một cuộc khởi nghĩa lớn của người dân Giao Chì do hai người phụ nữ họ Trưng khởi xướng đã được sự ủng hộ nhiệt thành của nhân dân các quận Cửu Chân, Nhật Nam, Hợp Phố, lật đổ chính quyền đô hộ của nhà Đông Hán, giành được nền độc lập. Theo ghi chép của các sách sử Việt Nam và Trung Quốc, Hai Bà Trưng tên thật là Trưng Trắc và Trưng Nhị, vốn là con gái Lạc tướng huyện Mê Linh, về thân thế và nguồn gốc của Hai Bà, sách Lĩnh Nam chích quái cho rằng hai Bà mang họ Hùng. Sách Đại Việt sử ký toàn thư thì ghi rõ hai Bà: ""tên húy là Trắc, họ Trưng. Nguyên là con gái của Lạc tướng huyện Mê Linh Phong châu"". Theo truyền thuyết dân gian và thần tích ở miếu Mèn, thần tích đền Nam Nguyễn, Hai Bà Trưng là con của bà Man Thiện, người làng Nam Nguyễn. Ở đây tương truyền có mộ của bà mà người dân quen gọi là gò Mả Dạ (Dạ là tiếng Việt cổ chi người đàn bà đáng kính trọng). Như vậy, dù cho rằng Hai Bà mang họ nào đi nữa, có một điều tất cả các loại thư tịch đều khẳng định, Hai Bà là dòng dõi quý tộc Lạc Việt.",Cuộc khởi nghĩa lớn của người dân Giao Chỉ vào năm Kiến Vũ được khởi xướng bởi ai?,Hai người phụ nữ họ Trưng.,Cuộc khởi nghĩa được khởi xướng bởi hai người phụ nữ họ Trưng.
11,Thời kỳ Trưng Nữ Vương (Giai đoạn 40 – 43),Nước Âu Lạc đầu công nguyên và cuộc khởi nghĩa Hai Bà Trưng,"Vào năm Kiến Vũ thứ tức năm, một cuộc khởi nghĩa lớn của người dân Giao Chì do hai người phụ nữ họ Trưng khởi xướng đã được sự ủng hộ nhiệt thành của nhân dân các quận Cửu Chân, Nhật Nam, Hợp Phố, lật đổ chính quyền đô hộ của nhà Đông Hán, giành được nền độc lập. Theo ghi chép của các sách sử Việt Nam và Trung Quốc, Hai Bà Trưng tên thật là Trưng Trắc và Trưng Nhị, vốn là con gái Lạc tướng huyện Mê Linh, về thân thế và nguồn gốc của Hai Bà, sách Lĩnh Nam chích quái cho rằng hai Bà mang họ Hùng. Sách Đại Việt sử ký toàn thư thì ghi rõ hai Bà: ""tên húy là Trắc, họ Trưng. Nguyên là con gái của Lạc tướng huyện Mê Linh Phong châu"". Theo truyền thuyết dân gian và thần tích ở miếu Mèn, thần tích đền Nam Nguyễn, Hai Bà Trưng là con của bà Man Thiện, người làng Nam Nguyễn. Ở đây tương truyền có mộ của bà mà người dân quen gọi là gò Mả Dạ (Dạ là tiếng Việt cổ chi người đàn bà đáng kính trọng). Như vậy, dù cho rằng Hai Bà mang họ nào đi nữa, có một điều tất cả các loại thư tịch đều khẳng định, Hai Bà là dòng dõi quý tộc Lạc Việt.",Cuộc khởi nghĩa do Hai Bà Trưng lãnh đạo đã lật đổ chính quyền đô hộ của nhà nào?,Lật đổ chính quyền đô hộ của nhà Đông Hán.,Cuộc khởi nghĩa do Hai Bà Trưng lãnh đạo đã lật đổ chính quyền đô hộ của nhà Đông Hán.
12,Thời kỳ Trưng Nữ Vương (Giai đoạn 40 – 43),Nước Âu Lạc đầu công nguyên và cuộc khởi nghĩa Hai Bà Trưng,"Vào năm Kiến Vũ thứ tức năm, một cuộc khởi nghĩa lớn của người dân Giao Chì do hai người phụ nữ họ Trưng khởi xướng đã được sự ủng hộ nhiệt thành của nhân dân các quận Cửu Chân, Nhật Nam, Hợp Phố, lật đổ chính quyền đô hộ của nhà Đông Hán, giành được nền độc lập. Theo ghi chép của các sách sử Việt Nam và Trung Quốc, Hai Bà Trưng tên thật là Trưng Trắc và Trưng Nhị, vốn là con gái Lạc tướng huyện Mê Linh, về thân thế và nguồn gốc của Hai Bà, sách Lĩnh Nam chích quái cho rằng hai Bà mang họ Hùng. Sách Đại Việt sử ký toàn thư thì ghi rõ hai Bà: ""tên húy là Trắc, họ Trưng. Nguyên là con gái của Lạc tướng huyện Mê Linh Phong châu"". Theo truyền thuyết dân gian và thần tích ở miếu Mèn, thần tích đền Nam Nguyễn, Hai Bà Trưng là con của bà Man Thiện, người làng Nam Nguyễn. Ở đây tương truyền có mộ của bà mà người dân quen gọi là gò Mả Dạ (Dạ là tiếng Việt cổ chi người đàn bà đáng kính trọng). Như vậy, dù cho rằng Hai Bà mang họ nào đi nữa, có một điều tất cả các loại thư tịch đều khẳng định, Hai Bà là dòng dõi quý tộc Lạc Việt.","Theo ghi chép của sách sử Việt Nam và Trung Quốc, Hai Bà Trưng tên thật là gì?",Hai Bà Trưng tên thật là Trưng Trắc và Trưng Nhị.,"Theo sử sách, Hai Bà Trưng tên thật là Trưng Trắc và Trưng Nhị."
13,Thời kỳ Trưng Nữ Vương (Giai đoạn 40 – 43),Nước Âu Lạc đầu công nguyên và cuộc khởi nghĩa Hai Bà Trưng,"Vào năm Kiến Vũ thứ tức năm, một cuộc khởi nghĩa lớn của người dân Giao Chì do hai người phụ nữ họ Trưng khởi xướng đã được sự ủng hộ nhiệt thành của nhân dân các quận Cửu Chân, Nhật Nam, Hợp Phố, lật đổ chính quyền đô hộ của nhà Đông Hán, giành được nền độc lập. Theo ghi chép của các sách sử Việt Nam và Trung Quốc, Hai Bà Trưng tên thật là Trưng Trắc và Trưng Nhị, vốn là con gái Lạc tướng huyện Mê Linh, về thân thế và nguồn gốc của Hai Bà, sách Lĩnh Nam chích quái cho rằng hai Bà mang họ Hùng. Sách Đại Việt sử ký toàn thư thì ghi rõ hai Bà: ""tên húy là Trắc, họ Trưng. Nguyên là con gái của Lạc tướng huyện Mê Linh Phong châu"". Theo truyền thuyết dân gian và thần tích ở miếu Mèn, thần tích đền Nam Nguyễn, Hai Bà Trưng là con của bà Man Thiện, người làng Nam Nguyễn. Ở đây tương truyền có mộ của bà mà người dân quen gọi là gò Mả Dạ (Dạ là tiếng Việt cổ chi người đàn bà đáng kính trọng). Như vậy, dù cho rằng Hai Bà mang họ nào đi nữa, có một điều tất cả các loại thư tịch đều khẳng định, Hai Bà là dòng dõi quý tộc Lạc Việt.","Theo sách Lĩnh Nam chích quái, Hai Bà Trưng mang họ gì?",Sách Lĩnh Nam chích quái cho rằng hai Bà mang họ Hùng.,Sách Lĩnh Nam chích quái cho rằng Hai Bà Trưng mang họ Hùng.
14,Thời kỳ Trưng Nữ Vương (Giai đoạn 40 – 43),Nước Âu Lạc đầu công nguyên và cuộc khởi nghĩa Hai Bà Trưng,"Vào năm Kiến Vũ thứ tức năm, một cuộc khởi nghĩa lớn của người dân Giao Chì do hai người phụ nữ họ Trưng khởi xướng đã được sự ủng hộ nhiệt thành của nhân dân các quận Cửu Chân, Nhật Nam, Hợp Phố, lật đổ chính quyền đô hộ của nhà Đông Hán, giành được nền độc lập. Theo ghi chép của các sách sử Việt Nam và Trung Quốc, Hai Bà Trưng tên thật là Trưng Trắc và Trưng Nhị, vốn là con gái Lạc tướng huyện Mê Linh, về thân thế và nguồn gốc của Hai Bà, sách Lĩnh Nam chích quái cho rằng hai Bà mang họ Hùng. Sách Đại Việt sử ký toàn thư thì ghi rõ hai Bà: ""tên húy là Trắc, họ Trưng. Nguyên là con gái của Lạc tướng huyện Mê Linh Phong châu"". Theo truyền thuyết dân gian và thần tích ở miếu Mèn, thần tích đền Nam Nguyễn, Hai Bà Trưng là con của bà Man Thiện, người làng Nam Nguyễn. Ở đây tương truyền có mộ của bà mà người dân quen gọi là gò Mả Dạ (Dạ là tiếng Việt cổ chi người đàn bà đáng kính trọng). Như vậy, dù cho rằng Hai Bà mang họ nào đi nữa, có một điều tất cả các loại thư tịch đều khẳng định, Hai Bà là dòng dõi quý tộc Lạc Việt.","Theo sách Đại Việt sử ký toàn thư, Hai Bà Trưng là con gái của ai và ở đâu?",Con gái của Lạc tướng huyện Mê Linh Phong châu.,Sách Đại Việt sử ký toàn thư ghi Hai Bà Trưng là con gái của Lạc tướng huyện Mê Linh.
15,Thời kỳ Trưng Nữ Vương (Giai đoạn 40 – 43),Nước Âu Lạc đầu công nguyên và cuộc khởi nghĩa Hai Bà Trưng,"Bà Trưng lấy chồng là Thi Sách, cũng là con trai một Lạc tướng đất Chu Diên. Đây là cuộc hôn nhân ""môn đăng hộ đối"" giữa hai dòng họ quý tộc trên đất Giao Chi. Sử cũ đều ghi quê hương của Hai Bà là huyện Mê Linh, thuộc đất Phong Châu. Đây là vùng đất cổ của của các vua Hùng. Thời Hán. Mê Linh là lỵ sờ của huyện này, đồng thời là quận tri quận Giao Chi và trị sở của bộ Giao Chỉ. ",Chồng của Bà Trưng tên là gì?,Thi Sách.,Chồng của Bà Trưng tên là Thi Sách.
16,Thời kỳ Trưng Nữ Vương (Giai đoạn 40 – 43),Nước Âu Lạc đầu công nguyên và cuộc khởi nghĩa Hai Bà Trưng,"Bà Trưng lấy chồng là Thi Sách, cũng là con trai một Lạc tướng đất Chu Diên. Đây là cuộc hôn nhân ""môn đăng hộ đối"" giữa hai dòng họ quý tộc trên đất Giao Chi. Sử cũ đều ghi quê hương của Hai Bà là huyện Mê Linh, thuộc đất Phong Châu. Đây là vùng đất cổ của của các vua Hùng. Thời Hán. Mê Linh là lỵ sờ của huyện này, đồng thời là quận tri quận Giao Chi và trị sở của bộ Giao Chỉ. ",Thi Sách là con trai của ai và ở đâu?,Con trai một Lạc tướng đất Chu Diên.,Thi Sách là con trai của một Lạc tướng ở vùng đất Chu Diên.
17,Thời kỳ Trưng Nữ Vương (Giai đoạn 40 – 43),Nước Âu Lạc đầu công nguyên và cuộc khởi nghĩa Hai Bà Trưng,"Bà Trưng lấy chồng là Thi Sách, cũng là con trai một Lạc tướng đất Chu Diên. Đây là cuộc hôn nhân ""môn đăng hộ đối"" giữa hai dòng họ quý tộc trên đất Giao Chi. Sử cũ đều ghi quê hương của Hai Bà là huyện Mê Linh, thuộc đất Phong Châu. Đây là vùng đất cổ của của các vua Hùng. Thời Hán. Mê Linh là lỵ sờ của huyện này, đồng thời là quận tri quận Giao Chi và trị sở của bộ Giao Chỉ. ","Theo sử cũ, quê hương của Hai Bà Trưng là ở đâu?","Huyện Mê Linh, thuộc đất Phong Châu.","Sử cũ ghi quê hương của Hai Bà Trưng là huyện Mê Linh, thuộc đất Phong Châu."
18,Thời kỳ Trưng Nữ Vương (Giai đoạn 40 – 43),Nước Âu Lạc đầu công nguyên và cuộc khởi nghĩa Hai Bà Trưng,"Bà Trưng lấy chồng là Thi Sách, cũng là con trai một Lạc tướng đất Chu Diên. Đây là cuộc hôn nhân ""môn đăng hộ đối"" giữa hai dòng họ quý tộc trên đất Giao Chi. Sử cũ đều ghi quê hương của Hai Bà là huyện Mê Linh, thuộc đất Phong Châu. Đây là vùng đất cổ của của các vua Hùng. Thời Hán. Mê Linh là lỵ sờ của huyện này, đồng thời là quận tri quận Giao Chi và trị sở của bộ Giao Chỉ. ","Dưới thời Hán, Mê Linh có những vai trò gì?","Lỵ sở của huyện này, đồng thời là quận trị quận Giao Chi và trị sở của bộ Giao Chỉ.","Thời Hán, Mê Linh là lỵ sở huyện, quận trị Giao Chi và trị sở bộ Giao Chỉ."
19,Thời kỳ Trưng Nữ Vương (Giai đoạn 40 – 43),Nước Âu Lạc đầu công nguyên và cuộc khởi nghĩa Hai Bà Trưng,"Bà Trưng lấy chồng là Thi Sách, cũng là con trai một Lạc tướng đất Chu Diên. Đây là cuộc hôn nhân ""môn đăng hộ đối"" giữa hai dòng họ quý tộc trên đất Giao Chi. Sử cũ đều ghi quê hương của Hai Bà là huyện Mê Linh, thuộc đất Phong Châu. Đây là vùng đất cổ của của các vua Hùng. Thời Hán. Mê Linh là lỵ sờ của huyện này, đồng thời là quận tri quận Giao Chi và trị sở của bộ Giao Chỉ. ","Theo sử cũ, quê hương của Hai Bà Trưng có ý nghĩa lịch sử gì?",Là vùng đất cổ của các vua Hùng.,"Sử cũ đều ghi quê hương của Hai Bà là huyện Mê Linh, thuộc đất Phong Châu. Đây là vùng đất cổ của các vua Hùng."
20,Thời kỳ Trưng Nữ Vương (Giai đoạn 40 – 43),Nước Âu Lạc đầu công nguyên và cuộc khởi nghĩa Hai Bà Trưng,"Theo chi dẫn của sách Đại Việt sử ký toàn thư: ""Thời Tây Hán, trị sờ của Thái thú (Giao Châu) tại Long Uyên (tức Long Biên). Thời Đông Hán tại Mê Linh tức Yên Lãng"". Các học giả sau này như Lê Quý Đôn trong sách Vân Đài cũng nhắc đến địa danh Mê Linh với chú dẫn như vậy. Các nhà sử học ngày nay đã càn cứ vào đó để xác định quê hương Hai Bà nằm ở tả ngạn sông Hồng - vùng đất có tên Hạ Lôi thuộc huyện Yên Lãng cũ, nay là huyện Mê Linh, Hà Nội. Tại khu vực này có đền thờ Hai Bà, các mộ Hán cổ và khá nhiều di tích, truyền thuyết liên quan đến thời kỳ Hai Bà Trung. Nhưng những năm gần đây, một số nhà khoa học lại đưa ra ý kiến xác định vị trí của huyện Mê Linh thời Hai Bà Trưng nằm ở hữu ngạn sông Hồng mà trung tâm là khu vực giáp ranh các huyện Thạch Thất, Quốc Oai (Hà Nội). Tại đây cũng có làng mang tên Hạ Lôi (còn có tên Nôm là Kẻ Lói) cùng hàng loạt các di tích, đền thờ của Hai Bà Trưng.","Thời Tây Hán, trị sở của Thái thú Giao Châu đặt ở đâu?",Tại Long Uyên (tức Long Biên).,"Trị sở của Thái thú Giao Châu thời Tây Hán đặt tại Long Uyên, tức Long Biên."
21,Thời kỳ Trưng Nữ Vương (Giai đoạn 40 – 43),Nước Âu Lạc đầu công nguyên và cuộc khởi nghĩa Hai Bà Trưng,"Theo chi dẫn của sách Đại Việt sử ký toàn thư: ""Thời Tây Hán, trị sờ của Thái thú (Giao Châu) tại Long Uyên (tức Long Biên). Thời Đông Hán tại Mê Linh tức Yên Lãng"". Các học giả sau này như Lê Quý Đôn trong sách Vân Đài cũng nhắc đến địa danh Mê Linh với chú dẫn như vậy. Các nhà sử học ngày nay đã càn cứ vào đó để xác định quê hương Hai Bà nằm ở tả ngạn sông Hồng - vùng đất có tên Hạ Lôi thuộc huyện Yên Lãng cũ, nay là huyện Mê Linh, Hà Nội. Tại khu vực này có đền thờ Hai Bà, các mộ Hán cổ và khá nhiều di tích, truyền thuyết liên quan đến thời kỳ Hai Bà Trung. Nhưng những năm gần đây, một số nhà khoa học lại đưa ra ý kiến xác định vị trí của huyện Mê Linh thời Hai Bà Trưng nằm ở hữu ngạn sông Hồng mà trung tâm là khu vực giáp ranh các huyện Thạch Thất, Quốc Oai (Hà Nội). Tại đây cũng có làng mang tên Hạ Lôi (còn có tên Nôm là Kẻ Lói) cùng hàng loạt các di tích, đền thờ của Hai Bà Trưng.","Thời Đông Hán, trị sở của Thái thú Giao Châu đặt ở đâu?",Tại Mê Linh tức Yên Lãng.,"Trị sở của Thái thú Giao Châu thời Đông Hán đặt tại Mê Linh, tức Yên Lãng."
